Unnamed: 0,path,width,thickness,N,a,b,divergenz,sigma,darkcurrent,E_offset,density,amplituede_real_NiO_0,amplituede_real_NiO_1,amplituede_real_NiO_2,amplituede_real_NiO_3,amplituede_imag_NiO_0,amplituede_imag_NiO_1,amplituede_imag_NiO_2,amplituede_imag_NiO_3,sigma_real_NiO_0,sigma_real_NiO_1,sigma_real_NiO_2,sigma_real_NiO_3,sigma_imag_NiO_0,sigma_imag_NiO_1,sigma_imag_NiO_2,sigma_imag_NiO_3,energy_real_NiO_0,energy_imag_NiO_0,energy_real_NiO_1,energy_imag_NiO_1,energy_real_NiO_2,energy_imag_NiO_2,energy_real_NiO_3,energy_imag_NiO_3
0.0,/pscratch/sd/k/kandrle/MCMC/Analytic_clean/OCP-constraint.h5,88.17687483017413,19.60856091920032,3.5876214907650903,0.0997109181025796,1.4313200861906384e-05,0.0181461159890258,5.463845319258796,2.808136888983155e-05,-0.4023363402645172,0.8436370382016725,-0.0010818976202767,0.001017829895664,0.0006032394969744,0.0006897859553279,0.0008789606776037,0.0017142548195267,0.0014473734893983,0.0004356711315069,0.983122155446715,0.3835754151559723,1.951243239640003,6.731486149064702,0.247531982803057,0.7424922570270025,1.4108609969301849,8.828463885972877,852.4782039650469,850.9838981023667,852.3094836619973,851.9264972149128,854.1196875835591,853.4917703653797,857.4303605183109,856.5247960690755
,/pscratch/sd/k/kandrle/MCMC/Analytic_clean/1p2-constraint.h5,90.177815208471,6.824900321945094,0.5101782963225848,0.0996841336554859,1.7245465435579097e-05,0.0018006695487108,5.219098885516536,2.9018958833527545e-05,0.555492057379541,1.19869908464446,-0.0019522706815913,0.0022949281102095,0.0014488044737196,0.0008745971045386,0.003327495246643,0.0005777382785516,0.0005002424383163,0.0001032624064778,0.9118087372538914,0.3122299047252962,0.9088654149411638,3.622364591040596,0.4075125318619323,0.2480537647283634,4.956182000523161,6.387033048292504,850.0199671888321,850.7379848465878,851.1317570584226,852.6155976833758,852.3286101085291,854.5950014777258,858.6166784306346,856.6818227399785
,/pscratch/sd/k/kandrle/MCMC/Analytic_clean/1p6-constraint.h5,84.49970310790235,9.376479796989615,0.4200721607532894,0.09459285791942977,3.6729069485010664e-06,0.008250037706663455,3.2753377210188397,2.0652302170555543e-05,-0.5518860376223195,1.480744343351021,-0.002446923010534251,-0.0009670152638318475,0.00040200280064207395,0.0011019900423269284,0.0022486449236227405,0.00011795308959561352,0.001226700841321606,0.0006419904676223749,0.6396141277159642,0.16750320622683856,0.7929332146171851,7.3801471788120425,0.7972460192382047,1.1586986825811978,1.7830172528365371,8.53032881864652,851.150045088269,851.2993753601253,850.9312735884059,854.0190451451895,853.8136760393336,851.6223079868012,857.333916558805,855.9315343548803
