,energy_list,real_Ni,imag_Ni,real_NiO,imag_NiO,exp_2.0,fit_2.0,exp_3.0,fit_3.0,exp_4.0,fit_4.0,exp_5.0,fit_5.0,exp_6.0,fit_6.0,exp_7.0,fit_7.0,exp_8.0,fit_8.0,exp_9.0,fit_9.0
0,848.9,-0.00025549116140875653,0.00013280402835623317,-0.00023038055513835307,0.0014808335375918614,0.0011470715561663956,0.0009968903345499098,5.3424786647614814e-05,7.530733327550576e-05,0.00035750058375166876,0.00034605599035092833,0.00011373118153893369,8.563732314598746e-05,4.248593916799639e-05,5.2720077908340976e-05,8.8372308551728e-05,8.848055286780996e-05,3.3587317010175714e-05,2.5633881226830063e-05,4.105253221979944e-05,3.417496605218238e-05
1,849.2,-0.0003240057540166416,0.00014642671466574185,-0.0006692693768551824,0.001583939984960402,0.0014196370433281515,0.0012022872578183951,5.098880180626435e-05,8.758635007268115e-05,0.00040435118926162846,0.00041448475561152963,0.000124629373302065,9.992051721440994e-05,4.9757257859214495e-05,6.0017212723445756e-05,0.00010408476898777977,0.00010320882936725024,3.52101482687929e-05,2.7115883652040422e-05,3.918236581265743e-05,3.744754851989822e-05
2,849.5,-0.0004122626954219215,0.00016335192634213245,-0.0012634859247144953,0.0017183700487230962,0.0018935471487546709,0.0017293359347973303,7.980485928861669e-05,0.0001186097905401582,0.000609828594121068,0.0005903162054154012,0.00017018299481294378,0.000136250585833234,7.874012986986402e-05,7.849224089335213e-05,0.00013633487817375957,0.00014083289094179747,3.5560147682887734e-05,3.0794491839333547e-05,4.082888767454109e-05,4.5723938453613236e-05
3,849.8,-0.0005397462230061403,0.0002014171525018254,-0.0017628084223524733,0.0019549905610734466,0.0027227773820049307,0.0025168325870635333,0.0001096853980842386,0.00016496023768492038,0.000806689403153171,0.0008530404444779083,0.0002576586955835559,0.00019053024850577217,9.286501862794021e-05,0.00010609455670857544,0.00019624298018556277,0.00019704737101006766,5.044813795767272e-05,3.62900892412275e-05,5.9205772117566166e-05,5.808899036642545e-05
4,850.1,-0.0006968515122326826,0.00030396319262586576,-0.0018662119991364836,0.0024773918254229633,0.004430325801787193,0.003360458109508008,0.00017413210907091508,0.0002148839996839086,0.001321447665545217,0.0011343595054863899,0.0003563142841999498,0.0002488543368860674,0.00011544091120407151,0.00013580156691414772,0.00030587814913482774,0.0002573603248906054,6.543244832201176e-05,4.224677286609983e-05,7.372912795800288e-05,7.140183321522724e-05
5,850.2,-0.0007648714552182488,0.000344796255240645,-0.0017887468373822399,0.0027561474323962516,0.004524274044470373,0.003784654279281434,0.00018092443553596998,0.0002396550768479601,0.0014032994022530353,0.0012759758932802837,0.00034555363834556116,0.0002779643759561698,0.0001292895520787692,0.00015056965742454848,0.0002986710636962324,0.00028757376365368825,8.1467028008481e-05,4.515662078194989e-05,8.621419537247895e-05,7.801386069442129e-05
6,850.3,-0.0008306208177201604,0.0004239455002676803,-0.0016605972568074878,0.003094315934191294,0.004913492699346941,0.004312301178328774,0.0002117961953992138,0.0002706054096718277,0.001530194919696012,0.0014520615336305407,0.0003773974702819163,0.0003142638469960504,0.00014056812402604834,0.00016900981126092115,0.0003105878706479871,0.00032520269618960593,7.705249190975104e-05,4.881164974399669e-05,8.706745102757942e-05,8.627253020867388e-05
7,850.4,-0.0008805310904730415,0.0005299384118415795,-0.0014904969756027128,0.0034862157621329756,0.005598873338440796,0.005024035701465408,0.0002540211453415732,0.00031229853867047874,0.0018766894344452573,0.0016896076209419206,0.0004496816390738259,0.00036319153613601445,0.00016514407887620886,0.00019385524308534476,0.0003787590677615526,0.00037594088605251007,7.849821363669145e-05,5.3727644047436444e-05,9.463901151632636e-05,9.739886444496254e-05
8,850.5,-0.0009107101100535431,0.0006271851965780701,-0.0012891870350547386,0.003916632809731552,0.006497762028235849,0.006037932992824714,0.0003098757690148602,0.00037116106287888364,0.0023309916234890374,0.0020282617714407025,0.0005656990618484138,0.0004325443085937166,0.000203989941657549,0.0002289776568251181,0.0004972910280740466,0.0004480381951215509,8.580011271120173e-05,6.0594111152178474e-05,0.00010774407359381764,0.00011311759240387053
9,850.6,-0.0009313694081619751,0.000740003686246176,-0.0010677072727822757,0.004360559469300339,0.006483800821264457,0.007224602298050791,0.0003225782744675591,0.0004402013970241881,0.0024529316115458402,0.0024245521997675605,0.0006039335892669232,0.0005138111704227,0.00022512888021131153,0.00027016018953263565,0.0005204819078712145,0.0005324714116962152,9.149423526655959e-05,6.86685681983857e-05,0.0001206833919122017,0.00013155121918556557
10,850.7,-0.0009393774955684338,0.0008735161553188616,-0.0008356375629079661,0.004785111935330543,0.0076894762323912735,0.008429402824231987,0.00046517327529024897,0.0005107554092969089,0.0033272890938463367,0.0028266733116855056,0.0007997116176476889,0.0005966195522344126,0.00032969200764711046,0.00031220614576137756,0.0006634572617929403,0.0006183516114482148,0.0001222744313472171,7.698434987169902e-05,0.0001796706461308581,0.00015037991194447265
11,850.8,-0.0009184378103406904,0.0010008510398599125,-0.0005995827296078166,0.005153690349360994,0.008172882232116175,0.009556407692828412,0.0005467238130355547,0.0005769592570074468,0.003536546844869003,0.003202728463752419,0.0008127089843883332,0.0006742152059228702,0.000379981251784644,0.00035164206305201537,0.000705830993340925,0.0006987566963269717,0.00012415990243554807,8.48160331949476e-05,0.00022407969574062846,0.0001680436221373612
12,850.9,-0.0008765605396734297,0.0011379787528178727,-0.00036220039278067194,0.005431762138439902,0.008120776425225733,0.01031832363803089,0.00066032281618551,0.000622604068787804,0.003764281448314534,0.0034565291052558755,0.0008293398735484399,0.0007272534295434614,0.000424982602841608,0.0003787555485283388,0.000747068091221739,0.0007534179530165931,0.00013471859136514455,9.033887842393983e-05,0.0002326522242661055,0.00018020443256162335
13,851.0,-0.0007977868879731672,0.0012748160864616935,-0.00012204553137603615,0.005593033584506493,0.008517531148926883,0.01056635288354648,0.0006949601886014394,0.0006389224640031918,0.004049255069146014,0.0035384400944937075,0.000828377428447372,0.0007454705832319407,0.00044660289192103344,0.000388325621741088,0.0008531296732102116,0.0007717094226065729,0.00010793692085896794,9.251217857014954e-05,0.00024603199201775463,0.00018452320540264115
14,851.1,-0.0006955186644840059,0.0013651420324613756,0.0001255719059391751,0.005624479813728038,0.007748483730329135,0.010429543015779051,0.0006852881978730394,0.000632305026873749,0.003553717647349244,0.0034921014639356816,0.0007429155026231098,0.0007369751776074268,0.00045792921454918233,0.0003842610417740237,0.0007175321481258647,0.0007624317262262617,8.879060845304149e-05,9.192663709281367e-05,0.00021176014986876737,0.00018272870958084466
15,851.2,-0.0005942778662219817,0.0014475463930694618,0.00038667910108417485,0.005528886965277636,0.007617055412348491,0.009794118630509092,0.0006876118121994378,0.0005967209023868463,0.0032895311134025227,0.0032792327255761135,0.0005730116917984741,0.0006943584532629218,0.0004598593234224627,0.0003629128441006857,0.0006057507341857137,0.0007176896016891081,8.163455871000157e-05,8.795956592655897e-05,0.00023476489389125495,0.00017319851316679644
16,851.3,-0.00048661493456051737,0.001527996281225507,0.0006659001648649874,0.0053242010385147484,0.0074585701227503675,0.008782135004254519,0.0006706222682157377,0.0005391911782712004,0.0032375939444336337,0.0029406354814412116,0.0005809044949840304,0.000625925634882012,0.000435413544302407,0.0003284753752624027,0.0006462778562662003,0.0006461391847780592,8.296192594576933e-05,8.142098353608283e-05,0.00021705467615317455,0.00015780843838769003
17,851.4,-0.00034291294864145625,0.0015862590864533987,0.0009634202772363651,0.005039867425411326,0.0065180655424383815,0.007640561735684145,0.0005952458363797477,0.00047372894321452973,0.002656528526935274,0.002558957472687711,0.00040374547943551267,0.0005483588746531578,0.00036224939156957996,0.00028933871407229276,0.0005236750244673351,0.0005652320571345537,7.104389333487212e-05,7.38998142673834e-05,0.00018451358380373243,0.0001403074024176542
18,851.5,-0.00020137254930644818,0.0015883804836377565,0.0012724737723258327,0.004711169223281398,0.006483749962331249,0.006702944835621075,0.0006787587404545078,0.0004190783360979912,0.0026853113214473554,0.0022458969903871935,0.00037821641003043805,0.0004840765259655991,0.00037379011417072516,0.00025674511345317324,0.0004780036572966761,0.0004984805531069792,5.753688933447279e-05,6.749477723338337e-05,0.00017654037843974519,0.0001257158625327288
19,851.6,-6.105374130375167e-05,0.001588271681990721,0.0015782756415787377,0.004373044941759919,0.005954235528565118,0.005889486553766588,0.0006087112252650156,0.0003716157401533612,0.0022860978801083932,0.0019743172780953624,0.0003209252802446284,0.00042827348182315186,0.0003647917318252593,0.00022844208310885387,0.0004011609306483203,0.0004405507715191631,4.8172895526769086e-05,6.192544157045938e-05,0.00016029016176211312,0.00011304412888961418
20,851.7,5.5621921789944784e-05,0.0015449987609253758,0.0018591015693541183,0.004054848868254269,0.005510046423268469,0.005393783326460745,0.0005227913270223549,0.000342054616215375,0.0021172657414277153,0.0018091257064182544,0.0002853312136337756,0.00039385679839900597,0.0003197401429536546,0.00021087196314058628,0.0003791012191895819,0.00040503557663862453,4.6725861723630776e-05,5.836695514211566e-05,0.00013702569011769724,0.00010516626682895902
21,851.8,0.00015546988472706782,0.0014921368548219001,0.0020896677744173093,0.0037770669855614844,0.005326265928798355,0.0050635745397375,0.00045307920881408484,0.0003221599668146207,0.001983670056488995,0.0016991805507593266,0.00025700338453202445,0.00037079990826821254,0.0003165874048550633,0.00019906534228949282,0.0003374071221744699,0.00038130957828472184,4.404642442577716e-05,5.5944195293041767e-05,0.00012554143839978683,9.986902184925213e-05
22,851.9,0.00024004162341753017,0.001430639615459335,0.0022462209225974964,0.003550326721588418,0.004407927556488623,0.004814698469950747,0.00038925563244462784,0.00030711824499691647,0.0016019617606699594,0.0016163380168298647,0.00022994058057148806,0.00035339166498104884,0.0002640279691971295,0.00019014289392109825,0.00027695567089407343,0.0003634116406768601,4.36427682649058e-05,5.410598587937392e-05,0.00010894868121616554,9.586499090149476e-05
23,852.0,0.00029370597032996303,0.0013604401343285755,0.002312176812592482,0.003376396652708173,0.005053910073266959,0.004600972594283559,0.00043656321622554306,0.0002940990045351907,0.0017951770801846703,0.001545244092529423,0.00026928906599030066,0.0003383764352759449,0.0002753305974180889,0.0001824290909304348,0.00030863182301468767,0.00034800739467342356,4.094125028510776e-05,5.2501100618196105e-05,0.0001381991381254569,9.240158479755156e-05
24,852.1,0.00032985337167757556,0.0013037419024346693,0.002283250023083114,0.003250458974517975,0.004868942387785079,0.00430541672239725,0.00040132571848603923,0.00027656866636443524,0.0016961623003626124,0.001446705983015258,0.0002687201216101481,0.00031791720429219755,0.00022949329345934194,0.00017200120326816572,0.00031007696417868546,0.0003268638062054273,4.731871416092e-05,5.04039227833604e-05,0.0001191283860504597,8.772772981254202e-05
25,852.2,0.0003602179090138409,0.0012533714766245672,0.0021719194989674507,0.003163826635574068,0.004356710535531975,0.0039341918132070565,0.0002837963918605793,0.0002548198838997884,0.0013944431743018169,0.0013228126773416802,0.0002660479162566486,0.0002923932963189221,0.0001829697118164465,0.00015903967119943428,0.0002801925547379554,0.0003003970337983945,5.1532388130068125e-05,4.7839423620727026e-05,0.00010595947790237647,8.19229947862371e-05
26,852.3,0.0003861374943740535,0.0012108640486276133,0.002010799289711031,0.0031064208222459843,0.003745744604595336,0.0035491375493702224,0.0002490982597590598,0.0002323476547127604,0.0012577495798458975,0.0011942640553903973,0.00022480311333007084,0.00026597365462116166,0.0001593711783166136,0.00014563872773876586,0.0002451466702923978,0.00027297276803630834,3.410566669515645e-05,4.5201837641315945e-05,8.739602145671729e-05,7.592295007271326e-05
27,852.4,0.0004100665395959388,0.001168565306239436,0.0018488902977889252,0.0030686040528393266,0.0035236971710516565,0.0032442832946020616,0.00023023784765017813,0.00021448393461563604,0.0011401200865566877,0.001092524709408481,0.00022529948773874039,0.0002450098902383959,0.00013949760930390275,0.00013499230105343303,0.0002305367210303599,0.00025123601584840994,3.891400699926079e-05,4.309506832639146e-05,7.093559664280641e-05,7.115486807184019e-05
