,energy_list,real_Ni,imag_Ni,real_NiO,imag_NiO,exp_2.0,fit_2.0,exp_3.0,fit_3.0,exp_4.0,fit_4.0,exp_5.0,fit_5.0,exp_6.0,fit_6.0,exp_7.0,fit_7.0,exp_8.0,fit_8.0,exp_9.0,fit_9.0
0,848.9,-0.00030565967983350374,0.0002806932034264476,-0.000712981430640076,0.00022186423709538188,0.0004896662886098525,0.00044837674873015633,6.356654615709058e-05,9.920661743310742e-05,0.00020043363518292814,0.00017560464411370716,4.6212255014282204e-05,3.156472440942042e-05,4.314585201028223e-05,4.7203858617924036e-05,4.6904979249913935e-05,3.601670951371735e-05,3.0197842693540524e-05,2.2771678324844858e-05,3.9523105879038034e-05,2.5826632498934954e-05
1,849.2,-0.0004227301780334815,0.00030068419389726896,-0.0009273377074606936,0.0003075754904972662,0.0007204884269294404,0.0006522630445543884,6.597156443325572e-05,0.00013629059539452685,0.000276520639570726,0.00024913659578120086,6.310685372553549e-05,3.621727848015508e-05,4.585155263157457e-05,5.932901723919961e-05,6.217989593576093e-05,4.2770766552275606e-05,3.321919345737778e-05,2.3166330961347678e-05,3.729993772089462e-05,2.7683115910398547e-05
2,849.5,-0.0005443743362699229,0.00032026224933935383,-0.0011397247131429281,0.000424478094452019,0.0010243433915934018,0.000906345958936918,0.00011269482023586037,0.00018265012110407788,0.00034276426768210035,0.0003408396784578589,6.14647562824126e-05,4.2076476184739204e-05,5.8307651738926454e-05,7.449540700785504e-05,7.537826424173502e-05,5.12227216335223e-05,2.5866126339167277e-05,2.3668161551190243e-05,5.725908770110617e-05,3.0007666928620402e-05
3,849.8,-0.0006960886201620576,0.00034776636126457886,-0.0013318324853348446,0.0005834224763218059,0.0013650962127012404,0.0011940163375181137,0.00012281726722288867,0.00023414227712789746,0.00047722123318045216,0.00044420187603848657,7.85185752361463e-05,4.8292498150358045e-05,8.375622420697813e-05,9.128330598163329e-05,0.00010203236391223196,6.055212939951238e-05,4.267653343087498e-05,2.416819386939519e-05,4.433873330364188e-05,3.256424378879882e-05
4,850.1,-0.0008791978911240923,0.0003828886101261589,-0.0014787849580826032,0.0008602039883325589,0.0020861527836761474,0.0015457802574013867,0.0002329182296263686,0.00029750656711068085,0.000685201609215646,0.0005707791385504191,0.0001174427845767593,5.6061413755821106e-05,0.00010640651134549387,0.00011196543932276675,0.00011564672230176325,7.205640942793715e-05,3.362197429779098e-05,2.4807104359064374e-05,7.232297299729741e-05,3.572064417626393e-05
5,850.2,-0.0009541390005102405,0.0003965096964569475,-0.0015121013498586768,0.0010184331357504252,0.0019536894380806193,0.0017189810210237579,0.00021905776895944916,0.00033027930499322165,0.0006396893685204603,0.0006338353141520797,0.00010628008042029009,6.054608301320899e-05,0.00010067064311815846,0.00012275467709931914,0.00010463285931107916,7.809982798226383e-05,3.5368192814849066e-05,2.5229088294134603e-05,5.8796687203960584e-05,3.739369998672447e-05
6,850.3,-0.0010360841231640118,0.00041192756732712915,-0.0015351265280582449,0.0012309163901247293,0.002463238362366131,0.001963880740799562,0.00027140134528688226,0.0003785672454064561,0.0008780065452056787,0.0007238955664426696,0.00010057737030178213,6.771789687436787e-05,0.00011832799257990822,0.00013876102409630882,0.00015183942130124055,8.711510275138742e-05,3.902356402196956e-05,2.59643151214317e-05,5.770856822714652e-05,3.990706386739437e-05
7,850.4,-0.0011302829098880222,0.00043939299584953644,-0.0015462131958018446,0.001505696092777759,0.002963165728180795,0.0023177948265179498,0.000374187598726931,0.00045003245358182526,0.0010324767796524232,0.0008548093356124224,0.00014317226823476811,7.883340919261033e-05,0.00015728717355983817,0.00016254212221640234,0.00017138284373573547,0.00010055137294850348,4.051257863193098e-05,2.715987539046534e-05,5.81004686942806e-05,4.366792832105199e-05
8,850.5,-0.0012373508652459041,0.00046894945678072823,-0.0015436587969366112,0.0018390953455108769,0.0037009480214745057,0.002821005098715927,0.0004346913590867491,0.0005537978438908041,0.0011973443512021183,0.0010419090726727371,0.00015366519596374535,9.564129827107417e-05,0.0001758174653291911,0.0001971883645513589,0.00020318674007419345,0.00012018021731935433,3.9194910517227605e-05,2.904661165408824e-05,8.778377698831014e-05,4.9181417034957514e-05
9,850.6,-0.001355469085082195,0.00050140963170162,-0.0015257857650990568,0.002210139606181745,0.0039365161074349795,0.0034809793904248794,0.0004962402975570593,0.0006916605073697026,0.0014452299343982466,0.001288062694233016,0.00017606841506233895,0.0001185685767835625,0.00019511410033055314,0.00024331591423431092,0.00021175513290294797,0.00014635904493492523,4.3295419346270604e-05,3.169761758463092e-05,8.344300325003679e-05,5.65511494306432e-05
