,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,285.2,-95.0,Captured Image 1215143802.fits,91.67252403916316,541.0,61.0
1,-4,285.2,-90.0,Captured Image 1215143352.fits,82.74554291877595,540.0,59.0
2,-4,285.2,-90.0,Captured Image 1215145240.fits,88.05702755328811,540.0,58.0
3,-4,285.2,-85.0,Captured Image 1215144005.fits,62.380028673985606,539.0,51.0
4,-4,285.2,-80.0,Captured Image 1215144314.fits,42.885041262395546,537.0,38.0
5,-4,285.2,-75.0,Captured Image 1215144721.fits,24.228094428903347,537.0,21.0
6,-4,288.6,-95.0,Captured Image 1215143726.fits,40.960982841224066,541.0,67.0
7,-4,288.6,-90.0,Captured Image 1215143435.fits,42.72296506693522,541.0,63.0
8,-4,288.6,-90.0,Captured Image 1215145334.fits,37.256362772673704,541.0,64.0
9,-4,288.6,-85.0,Captured Image 1215144047.fits,34.43446786735063,539.0,57.0
10,-4,288.6,-80.0,Captured Image 1215144125.fits,26.000033985631795,538.0,44.0
11,-3,280.0,-95.0,Captured Image 1215143840.fits,49.87587732119455,540.0,173.0
12,-3,280.0,-90.0,Captured Image 1215143301.fits,46.341637398430464,540.0,171.0
13,-3,280.0,-90.0,Captured Image 1215145200.fits,47.44598500494656,539.0,171.0
14,-3,280.0,-85.0,Captured Image 1215143927.fits,45.39413547307493,539.0,166.0
15,-3,280.0,-80.0,Captured Image 1215144426.fits,32.433246512107694,537.0,158.0
16,-3,288.6,-75.0,Captured Image 1215144914.fits,16.037114982778718,537.0,158.0
17,-2,280.0,-95.0,Captured Image 1215143840.fits,165.2518634648737,539.0,291.0
18,-2,280.0,-90.0,Captured Image 1215143301.fits,152.85493903170865,538.0,289.0
19,-2,280.0,-90.0,Captured Image 1215145200.fits,148.89854849147872,538.0,289.0
20,-2,280.0,-85.0,Captured Image 1215143927.fits,128.21124837291933,538.0,286.0
21,-2,280.0,-80.0,Captured Image 1215144426.fits,107.23457594747276,537.0,281.0
22,-2,280.0,-75.0,Captured Image 1215144520.fits,102.62919588183948,536.0,275.0
23,-2,280.0,-70.0,Captured Image 1215145116.fits,225.9420886952843,537.0,331.0
24,-2,285.2,-95.0,Captured Image 1215143802.fits,137.5973263602848,539.0,296.0
25,-2,285.2,-90.0,Captured Image 1215143352.fits,177.0599932332509,538.0,295.0
26,-2,285.2,-90.0,Captured Image 1215145240.fits,147.70388996166923,538.0,295.0
27,-2,285.2,-85.0,Captured Image 1215144005.fits,164.68653473004218,537.0,292.0
28,-2,285.2,-80.0,Captured Image 1215144314.fits,189.922473295286,537.0,286.0
29,-2,285.2,-75.0,Captured Image 1215144721.fits,182.74407072809987,536.0,279.0
30,-2,285.2,-70.0,Captured Image 1215145034.fits,145.402455994958,536.0,270.0
31,-2,288.6,-95.0,Captured Image 1215143726.fits,103.57151824374453,538.0,298.0
32,-2,288.6,-90.0,Captured Image 1215143435.fits,53.489770212209464,538.0,297.0
33,-2,288.6,-90.0,Captured Image 1215145334.fits,54.59506627177731,538.0,297.0
34,-2,288.6,-85.0,Captured Image 1215144047.fits,39.81737621846956,538.0,295.0
35,-2,288.6,-80.0,Captured Image 1215144125.fits,37.30588035967047,537.0,290.0
36,-2,288.6,-75.0,Captured Image 1215144914.fits,48.64573884920402,537.0,282.0
37,-2,288.6,-70.0,Captured Image 1215144951.fits,60.44333295731815,536.0,274.0
38,-1,280.0,-95.0,Captured Image 1215143840.fits,1286.6052335646098,537.0,407.0
39,-1,280.0,-90.0,Captured Image 1215143301.fits,1233.56205293549,538.0,431.0
40,-1,280.0,-90.0,Captured Image 1215145200.fits,1131.9133306966517,538.0,431.0
41,-1,280.0,-85.0,Captured Image 1215143927.fits,1035.1101103690035,538.0,430.0
42,-1,280.0,-80.0,Captured Image 1215144426.fits,948.238201182988,538.0,430.0
43,-1,280.0,-75.0,Captured Image 1215144520.fits,1058.3975390262958,538.0,431.0
44,-1,280.0,-70.0,Captured Image 1215145116.fits,1675.3808662376039,537.0,430.0
45,-1,285.2,-95.0,Captured Image 1215143802.fits,1733.9580213340219,537.0,409.0
46,-1,285.2,-90.0,Captured Image 1215143352.fits,1817.6915763892098,537.0,408.0
47,-1,285.2,-90.0,Captured Image 1215145240.fits,1382.733182667009,537.0,408.0
48,-1,285.2,-85.0,Captured Image 1215144005.fits,1567.8974724568502,537.0,431.0
49,-1,285.2,-80.0,Captured Image 1215144314.fits,1336.9226105256641,536.0,403.0
50,-1,285.2,-75.0,Captured Image 1215144721.fits,1140.6492683069487,537.0,432.0
51,-1,285.2,-70.0,Captured Image 1215145034.fits,981.8368122692301,537.0,431.0
52,-1,288.6,-95.0,Captured Image 1215143726.fits,1407.6371992346826,537.0,410.0
53,-1,288.6,-90.0,Captured Image 1215143435.fits,1073.0036514460917,537.0,409.0
54,-1,288.6,-90.0,Captured Image 1215145334.fits,940.3585390178879,538.0,426.0
55,-1,288.6,-85.0,Captured Image 1215144047.fits,739.0053544014677,537.0,407.0
56,-1,288.6,-80.0,Captured Image 1215144125.fits,563.0313592841326,538.0,420.0
57,-1,288.6,-75.0,Captured Image 1215144914.fits,439.60795686292516,537.0,431.0
58,-1,288.6,-70.0,Captured Image 1215144951.fits,429.7204889676992,537.0,430.0
59,1,280.0,-95.0,Captured Image 1215143840.fits,1228.6302086834648,534.0,636.0
