,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,285.2,-95.0,Captured Image 1215172339.fits,99.84108417351005,509.0,62.0
1,-4,285.2,-90.0,Captured Image 1215172125.fits,110.6218014570216,508.0,60.0
2,-4,285.2,-90.0,Captured Image 1215173352.fits,67.27878780599998,508.0,59.0
3,-4,285.2,-85.0,Captured Image 1215172547.fits,104.74872815025128,507.0,53.0
4,-4,285.2,-80.0,Captured Image 1215172733.fits,86.89698521888076,506.0,42.0
5,-4,285.2,-75.0,Captured Image 1215172938.fits,72.27160011339991,505.0,26.0
6,-4,285.2,-70.0,Captured Image 1215173132.fits,46.6385083508309,504.0,3.0
7,-4,288.6,-95.0,Captured Image 1215172250.fits,60.967492787779285,509.0,64.0
8,-4,288.6,-90.0,Captured Image 1215172204.fits,52.089617051884204,508.0,62.0
9,-4,288.6,-90.0,Captured Image 1215173420.fits,48.47719316386154,509.0,65.0
10,-4,288.6,-85.0,Captured Image 1215172623.fits,59.48138885177594,508.0,60.0
11,-4,288.6,-80.0,Captured Image 1215172659.fits,65.00007396221513,507.0,48.0
12,-4,288.6,-75.0,Captured Image 1215173019.fits,54.1121253499721,505.0,32.0
13,-4,288.6,-70.0,Captured Image 1215173053.fits,52.631396988336064,504.0,9.0
14,-3,280.0,-95.0,Captured Image 1215172424.fits,67.71344317552604,516.0,169.0
15,-3,280.0,-90.0,Captured Image 1215172036.fits,62.7159888337584,514.0,168.0
16,-3,280.0,-90.0,Captured Image 1215173315.fits,57.69206226773405,515.0,173.0
17,-3,280.0,-85.0,Captured Image 1215172509.fits,68.50329590698645,515.0,170.0
18,-3,280.0,-80.0,Captured Image 1215172822.fits,80.54845959274296,514.0,163.0
19,-3,280.0,-75.0,Captured Image 1215172900.fits,87.94826391811071,513.0,151.0
20,-3,280.0,-70.0,Captured Image 1215173213.fits,67.41377066508954,512.0,135.0
21,-3,285.2,-95.0,Captured Image 1215172339.fits,184.2610111326331,517.0,181.0
22,-3,285.2,-90.0,Captured Image 1215172125.fits,178.8955282441294,516.0,180.0
23,-3,285.2,-90.0,Captured Image 1215173352.fits,220.49709733853456,516.0,180.0
24,-3,285.2,-85.0,Captured Image 1215172547.fits,264.5952541958773,515.0,177.0
25,-3,285.2,-80.0,Captured Image 1215172733.fits,343.96481687404264,514.0,169.0
26,-3,285.2,-75.0,Captured Image 1215172938.fits,340.56880027983584,513.0,158.0
27,-3,285.2,-70.0,Captured Image 1215173132.fits,233.21720857739768,513.0,143.0
28,-3,288.6,-95.0,Captured Image 1215172250.fits,123.00982624362777,516.0,180.0
29,-3,288.6,-90.0,Captured Image 1215172204.fits,123.2194912548166,516.0,184.0
30,-3,288.6,-90.0,Captured Image 1215173420.fits,119.83215486648857,516.0,184.0
31,-3,288.6,-85.0,Captured Image 1215172623.fits,158.6126906909782,515.0,180.0
32,-3,288.6,-80.0,Captured Image 1215172659.fits,202.69642155725182,515.0,174.0
33,-3,288.6,-75.0,Captured Image 1215173019.fits,218.76491976735485,514.0,163.0
34,-3,288.6,-70.0,Captured Image 1215173053.fits,181.14351680983873,513.0,147.0
35,-2,280.0,-95.0,Captured Image 1215172424.fits,297.09378361944397,523.0,287.0
36,-2,280.0,-90.0,Captured Image 1215172036.fits,291.94782915179815,522.0,289.0
37,-2,280.0,-90.0,Captured Image 1215173315.fits,258.75708028145874,522.0,287.0
38,-2,280.0,-85.0,Captured Image 1215172509.fits,289.53334444759895,522.0,290.0
39,-2,280.0,-80.0,Captured Image 1215172822.fits,308.5666058892754,521.0,286.0
40,-2,280.0,-75.0,Captured Image 1215172900.fits,305.8626664106366,521.0,279.0
41,-2,280.0,-70.0,Captured Image 1215173213.fits,305.7783820743392,520.0,268.0
42,-2,285.2,-90.0,Captured Image 1215172125.fits,44.75938888024467,523.0,297.0
43,-2,285.2,-90.0,Captured Image 1215173352.fits,50.18413013843823,523.0,297.0
44,-2,285.2,-85.0,Captured Image 1215172547.fits,68.19525902667958,523.0,294.0
45,-2,285.2,-80.0,Captured Image 1215172733.fits,119.35711948505681,522.0,290.0
46,-2,285.2,-75.0,Captured Image 1215172938.fits,166.9129312243794,521.0,284.0
47,-2,285.2,-70.0,Captured Image 1215173132.fits,159.3899569859223,521.0,274.0
48,-2,288.6,-95.0,Captured Image 1215172250.fits,369.6895317251595,523.0,298.0
