,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
116,2,285.2,-80.0,Captured Image 1215115920.fits,53.421479199047205,536.0,748.0
117,2,285.2,-75.0,Captured Image 1215120152.fits,82.61271392669906,536.0,751.0
118,2,285.2,-70.0,Captured Image 1215120342.fits,91.09059023940947,536.0,754.0
119,2,287.8,-95.0,Captured Image 1215115501.fits,986.7933394438921,535.0,747.0
120,2,288.6,-95.0,Captured Image 1215115204.fits,196.263526033922,534.0,746.0
121,2,288.6,-90.0,Captured Image 1215115122.fits,244.5756716249934,535.0,744.0
122,2,288.6,-90.0,Captured Image 1215120650.fits,239.54108403839558,535.0,744.0
123,2,288.6,-85.0,Captured Image 1215115754.fits,319.4783744372303,535.0,744.0
124,2,288.6,-80.0,Captured Image 1215115840.fits,425.532070821303,536.0,745.0
125,2,288.6,-75.0,Captured Image 1215120226.fits,491.99232656491085,536.0,748.0
126,2,288.6,-70.0,Captured Image 1215120304.fits,521.5062445821051,536.0,751.0
127,3,280.0,-95.0,Captured Image 1215115332.fits,90.22774268744737,534.0,868.0
128,3,280.0,-90.0,Captured Image 1215114933.fits,77.8055101025405,535.0,871.0
129,3,280.0,-90.0,Captured Image 1215120458.fits,66.35540632675026,536.0,870.0
130,3,280.0,-85.0,Captured Image 1215115613.fits,82.97739266842991,535.0,867.0
131,3,280.0,-80.0,Captured Image 1215120006.fits,85.57274842045084,536.0,869.0
132,3,280.0,-75.0,Captured Image 1215120108.fits,86.84531571299799,537.0,872.0
133,3,280.0,-70.0,Captured Image 1215120420.fits,72.36004417247307,537.0,876.0
134,3,285.2,-95.0,Captured Image 1215115245.fits,141.6822525640134,534.0,863.0
135,3,285.2,-90.0,Captured Image 1215115042.fits,115.92204373551439,535.0,862.0
136,3,285.2,-90.0,Captured Image 1215120541.fits,162.19620381423135,535.0,863.0
137,3,285.2,-85.0,Captured Image 1215115711.fits,160.77270923824133,536.0,862.0
138,3,285.2,-80.0,Captured Image 1215115920.fits,186.17250039163616,536.0,863.0
139,3,285.2,-75.0,Captured Image 1215120152.fits,174.20623207831142,537.0,866.0
140,3,285.2,-70.0,Captured Image 1215120342.fits,120.14950293409278,537.0,871.0
141,3,287.8,-95.0,Captured Image 1215115501.fits,56.371128265105014,534.0,861.0
142,3,288.6,-95.0,Captured Image 1215115204.fits,113.92595794485737,534.0,858.0
143,3,288.6,-90.0,Captured Image 1215115122.fits,107.66091001770127,535.0,858.0
144,3,288.6,-90.0,Captured Image 1215120650.fits,112.47188542565067,535.0,859.0
145,3,288.6,-85.0,Captured Image 1215115754.fits,110.26791038238406,536.0,857.0
146,3,288.6,-80.0,Captured Image 1215115840.fits,104.06790622621573,536.0,859.0
147,3,288.6,-75.0,Captured Image 1215120226.fits,88.32681106491184,537.0,862.0
148,3,288.6,-70.0,Captured Image 1215120304.fits,61.22536214118726,537.0,866.0
149,4,280.0,-90.0,Captured Image 1215114933.fits,28.49636779187454,533.0,984.0
150,4,280.0,-80.0,Captured Image 1215120006.fits,23.25933515894165,535.0,986.0
151,4,280.0,-70.0,Captured Image 1215120420.fits,21.76433209051234,538.0,994.0
152,4,285.2,-95.0,Captured Image 1215115245.fits,171.60446183703397,533.0,984.0
