,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,280.0,-115.0,Captured Image 1215160404.fits,2109.6434646370512,531.0,26.0
1,-4,280.0,-110.0,Captured Image 1215155936.fits,3787.6774148378054,529.0,34.0
2,-4,280.0,-110.0,Captured Image 1215161900.fits,3680.6797658946066,529.0,37.0
3,-4,280.0,-105.0,Captured Image 1215155851.fits,5226.937310898762,528.0,43.0
4,-4,280.0,-100.0,Captured Image 1215155339.fits,6790.61350919454,527.0,51.0
5,-4,280.0,-95.0,Captured Image 1215155239.fits,6947.829753685638,526.0,51.0
6,-4,280.0,-90.0,Captured Image 1215154914.fits,6242.827988958019,525.0,48.0
7,-4,280.0,-90.0,Captured Image 1215161537.fits,4775.063773976901,525.0,47.0
8,-4,280.0,-90.0,Captured Image 1215163621.fits,5259.889886727133,525.0,48.0
9,-4,280.0,-85.0,Captured Image 1215160443.fits,3992.4729584589822,524.0,40.0
10,-4,280.0,-85.0,Captured Image 1215163545.fits,4155.780862882292,524.0,40.0
11,-4,280.0,-80.0,Captured Image 1215160739.fits,1338.4413633561,523.0,28.0
12,-4,280.0,-80.0,Captured Image 1215163227.fits,2725.959421342594,523.0,28.0
13,-4,280.0,-75.0,Captured Image 1215160817.fits,827.568835758253,522.0,12.0
14,-4,280.0,-75.0,Captured Image 1215163140.fits,1037.1059529899208,523.0,11.0
15,-4,280.0,-65.0,Captured Image 1215161219.fits,31581.4418448731,533.0,70.0
16,-4,285.2,-115.0,Captured Image 1215160320.fits,1743.863745699851,530.0,31.0
17,-4,285.2,-110.0,Captured Image 1215160015.fits,2427.442479869774,529.0,47.0
18,-4,285.2,-105.0,Captured Image 1215155717.fits,3182.2754392228335,528.0,55.0
19,-4,285.2,-100.0,Captured Image 1215155419.fits,3699.5602431188063,527.0,60.0
20,-4,285.2,-95.0,Captured Image 1215155201.fits,4065.902150654414,526.0,60.0
21,-4,285.2,-90.0,Captured Image 1215155000.fits,3448.1813983700604,525.0,58.0
22,-4,285.2,-90.0,Captured Image 1215161500.fits,2851.4972167744236,525.0,56.0
23,-4,285.2,-90.0,Captured Image 1215163656.fits,2964.9406641993064,525.0,58.0
24,-4,285.2,-85.0,Captured Image 1215160517.fits,2139.848117991446,524.0,49.0
25,-4,285.2,-85.0,Captured Image 1215163509.fits,2370.086291971057,524.0,51.0
26,-4,285.2,-80.0,Captured Image 1215160705.fits,1146.7792263538286,523.0,39.0
27,-4,285.2,-80.0,Captured Image 1215163306.fits,1683.712902136151,523.0,39.0
28,-4,285.2,-75.0,Captured Image 1215163100.fits,1130.177366682894,522.0,22.0
29,-4,288.6,-115.0,Captured Image 1215160204.fits,7265.561979757235,530.0,39.0
30,-4,288.6,-110.0,Captured Image 1215160052.fits,11719.035544673232,529.0,52.0
31,-4,288.6,-105.0,Captured Image 1215155631.fits,17073.64022718092,528.0,60.0
32,-4,288.6,-100.0,Captured Image 1215155526.fits,17585.1491371159,528.0,66.0
33,-4,288.6,-95.0,Captured Image 1215155123.fits,22180.54534947592,526.0,66.0
34,-4,288.6,-90.0,Captured Image 1215155042.fits,19824.23524340417,525.0,64.0
35,-4,288.6,-90.0,Captured Image 1215161418.fits,14064.467616538015,525.0,62.0
36,-4,288.6,-90.0,Captured Image 1215163729.fits,15564.651446190945,525.0,64.0
37,-4,288.6,-85.0,Captured Image 1215160556.fits,9479.534552869278,524.0,55.0
38,-4,288.6,-85.0,Captured Image 1215163435.fits,12972.695832796164,524.0,57.0
39,-4,288.6,-80.0,Captured Image 1215160632.fits,4884.500960082155,523.0,44.0
40,-4,288.6,-80.0,Captured Image 1215163342.fits,7717.99398063065,523.0,45.0
41,-4,288.6,-75.0,Captured Image 1215160930.fits,1788.9213651412165,521.0,28.0
42,-4,288.6,-75.0,Captured Image 1215163024.fits,3517.5233719127036,523.0,29.0
43,-3,280.0,-115.0,Captured Image 1215160404.fits,3529.073852531834,532.0,150.0
44,-3,280.0,-110.0,Captured Image 1215155936.fits,3424.6043429556794,532.0,160.0
45,-3,280.0,-110.0,Captured Image 1215161900.fits,3679.151304552531,531.0,159.0
46,-3,280.0,-105.0,Captured Image 1215155851.fits,3509.048147804414,530.0,167.0
47,-3,280.0,-100.0,Captured Image 1215155339.fits,3134.029556379064,530.0,169.0
48,-3,280.0,-95.0,Captured Image 1215155239.fits,4132.618529260407,529.0,174.0
49,-3,280.0,-90.0,Captured Image 1215154914.fits,4647.67981300489,528.0,173.0
50,-3,280.0,-90.0,Captured Image 1215161537.fits,4127.713625449334,528.0,171.0
51,-3,280.0,-90.0,Captured Image 1215163621.fits,4816.329377990127,528.0,172.0
52,-3,280.0,-85.0,Captured Image 1215160443.fits,3756.701433327301,527.0,167.0
53,-3,280.0,-85.0,Captured Image 1215163545.fits,4531.752881496926,528.0,169.0
54,-3,280.0,-80.0,Captured Image 1215160739.fits,2792.342131014901,527.0,158.0
55,-3,280.0,-80.0,Captured Image 1215163227.fits,4141.338384966362,527.0,159.0
56,-3,280.0,-75.0,Captured Image 1215160817.fits,2147.324399444736,525.0,147.0
57,-3,280.0,-75.0,Captured Image 1215163140.fits,2766.0727135188754,526.0,148.0
58,-3,280.0,-70.0,Captured Image 1215161144.fits,1123.5136487532666,524.0,131.0
59,-3,280.0,-70.0,Captured Image 1215161822.fits,990.5182093340026,525.0,131.0
60,-3,280.0,-70.0,Captured Image 1215162016.fits,1248.3934662666088,525.0,132.0
61,-3,280.0,-70.0,Captured Image 1215162137.fits,1978.09604551011,525.0,133.0
62,-3,280.0,-70.0,Captured Image 1215162212.fits,2173.401008451046,525.0,132.0
63,-3,280.0,-70.0,Captured Image 1215162243.fits,2394.529606518139,525.0,133.0
64,-3,280.0,-70.0,Captured Image 1215162547.fits,1459.3147883040465,525.0,132.0
65,-3,280.0,-70.0,Captured Image 1215162624.fits,2459.4635275046476,525.0,133.0
66,-3,280.0,-70.0,Captured Image 1215162651.fits,2185.412206213442,525.0,134.0
67,-3,280.0,-70.0,Captured Image 1215162716.fits,2087.3928854459846,525.0,132.0
68,-3,280.0,-70.0,Captured Image 1215162747.fits,2051.131917796438,525.0,133.0
69,-3,280.0,-65.0,Captured Image 1215161219.fits,7923.659495270581,524.0,111.0
70,-3,285.2,-115.0,Captured Image 1215160320.fits,4015.444966219655,532.0,155.0
71,-3,285.2,-110.0,Captured Image 1215160015.fits,3936.5527749291077,531.0,166.0
72,-3,285.2,-105.0,Captured Image 1215155717.fits,4556.513072196067,530.0,173.0
73,-3,285.2,-100.0,Captured Image 1215155419.fits,4504.792822583375,530.0,178.0
74,-3,285.2,-95.0,Captured Image 1215155201.fits,5332.933296864505,529.0,180.0
75,-3,285.2,-90.0,Captured Image 1215155000.fits,5082.546273394927,528.0,179.0
76,-3,285.2,-90.0,Captured Image 1215161500.fits,4874.93720261971,528.0,178.0
77,-3,285.2,-90.0,Captured Image 1215163656.fits,5241.867248715644,528.0,179.0
78,-3,285.2,-85.0,Captured Image 1215160517.fits,3535.254017173311,528.0,173.0
79,-3,285.2,-85.0,Captured Image 1215163509.fits,5193.404530354846,528.0,175.0
80,-3,285.2,-80.0,Captured Image 1215160705.fits,2085.9163267462172,527.0,165.0
81,-3,285.2,-80.0,Captured Image 1215163306.fits,3366.6619643355575,527.0,168.0
82,-3,285.2,-75.0,Captured Image 1215160854.fits,1458.868308187484,526.0,154.0
83,-3,285.2,-75.0,Captured Image 1215163100.fits,2172.4562698783557,526.0,169.0
84,-3,285.2,-70.0,Captured Image 1215162859.fits,1112.5752252120062,525.0,141.0
85,-3,288.6,-115.0,Captured Image 1215160204.fits,12495.613944687082,532.0,158.0
86,-3,288.6,-110.0,Captured Image 1215160052.fits,13108.414987858061,531.0,170.0
87,-3,288.6,-105.0,Captured Image 1215155631.fits,13128.566719519804,530.0,178.0
88,-3,288.6,-100.0,Captured Image 1215155526.fits,13699.05684468397,530.0,182.0
89,-3,288.6,-95.0,Captured Image 1215155123.fits,15753.594264300677,529.0,184.0
90,-3,288.6,-90.0,Captured Image 1215155042.fits,16150.14951225856,529.0,183.0
91,-3,288.6,-90.0,Captured Image 1215161418.fits,16175.88371609163,528.0,182.0
92,-3,288.6,-90.0,Captured Image 1215163729.fits,18315.967651539904,528.0,183.0
93,-3,288.6,-85.0,Captured Image 1215160556.fits,12997.366528627856,527.0,178.0
94,-3,288.6,-85.0,Captured Image 1215163435.fits,17692.2929437899,528.0,179.0
95,-3,288.6,-80.0,Captured Image 1215160632.fits,7656.41270944834,527.0,169.0
96,-3,288.6,-80.0,Captured Image 1215163342.fits,12243.530243423236,527.0,171.0
97,-3,288.6,-75.0,Captured Image 1215160930.fits,4430.493246907777,526.0,158.0
98,-3,288.6,-75.0,Captured Image 1215163024.fits,8064.345301794136,526.0,160.0
99,-3,288.6,-70.0,Captured Image 1215161016.fits,2578.3674875413753,524.0,144.0
100,-3,288.6,-70.0,Captured Image 1215162940.fits,5358.908273207426,526.0,145.0
101,-2,280.0,-115.0,Captured Image 1215160404.fits,12007.8784780313,533.0,272.0
102,-2,280.0,-110.0,Captured Image 1215155936.fits,15505.546971413085,532.0,280.0
103,-2,280.0,-110.0,Captured Image 1215161900.fits,15318.232077811965,533.0,280.0
104,-2,280.0,-105.0,Captured Image 1215155851.fits,17429.201643611486,532.0,285.0
105,-2,280.0,-100.0,Captured Image 1215155339.fits,18209.440666593007,532.0,289.0
106,-2,280.0,-95.0,Captured Image 1215155239.fits,19163.89299854635,531.0,290.0
107,-2,280.0,-90.0,Captured Image 1215154914.fits,16845.740308279008,530.0,287.0
108,-2,280.0,-90.0,Captured Image 1215161537.fits,13012.029121185842,530.0,288.0
109,-2,280.0,-90.0,Captured Image 1215163621.fits,15083.117009196305,530.0,287.0
110,-2,280.0,-85.0,Captured Image 1215160443.fits,12134.288365490102,530.0,285.0
111,-2,280.0,-85.0,Captured Image 1215163545.fits,13009.076648288948,530.0,286.0
112,-2,280.0,-80.0,Captured Image 1215160739.fits,7027.045084035295,529.0,281.0
113,-2,280.0,-80.0,Captured Image 1215163227.fits,10447.32510851637,529.0,281.0
114,-2,280.0,-75.0,Captured Image 1215160817.fits,5180.253631793881,529.0,275.0
115,-2,280.0,-75.0,Captured Image 1215163140.fits,6994.584215761317,529.0,276.0
116,-2,280.0,-70.0,Captured Image 1215161144.fits,2609.2030932034477,528.0,266.0
117,-2,280.0,-70.0,Captured Image 1215161822.fits,2327.9136965505836,528.0,265.0
118,-2,280.0,-70.0,Captured Image 1215162016.fits,2829.3243624740135,528.0,266.0
119,-2,280.0,-70.0,Captured Image 1215162137.fits,4904.312102296706,528.0,267.0
120,-2,280.0,-70.0,Captured Image 1215162212.fits,6955.8316634577,528.0,267.0
121,-2,280.0,-70.0,Captured Image 1215162243.fits,5049.085906495239,529.0,267.0
122,-2,280.0,-70.0,Captured Image 1215162547.fits,3476.1175582992955,528.0,266.0
123,-2,280.0,-70.0,Captured Image 1215162624.fits,6030.995307143101,529.0,267.0
