,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,285.2,-95.0,Captured Image 1213172455.fits,170.00576324933516,544.0,60.0
1,-4,285.2,-90.0,Captured Image 1213172052.fits,187.94263458074255,543.0,57.0
2,-4,285.2,-90.0,Captured Image 1213174104.fits,179.2615568945369,542.0,58.0
3,-4,285.2,-85.0,Captured Image 1213172847.fits,191.7508678228764,542.0,51.0
4,-4,285.2,-80.0,Captured Image 1213173113.fits,178.9644638432615,540.0,41.0
5,-4,285.2,-75.0,Captured Image 1213173348.fits,171.48387425481886,540.0,26.0
6,-4,285.2,-70.0,Captured Image 1213173851.fits,107.83068478030813,538.0,3.0
7,-4,288.6,-95.0,Captured Image 1213172558.fits,71.29051122691067,544.0,66.0
8,-4,288.6,-90.0,Captured Image 1213172249.fits,93.5982342244324,541.0,61.0
9,-4,288.6,-90.0,Captured Image 1213174151.fits,95.37880414686063,542.0,63.0
10,-4,288.6,-85.0,Captured Image 1213172931.fits,98.76805228714228,541.0,54.0
11,-4,288.6,-80.0,Captured Image 1213173222.fits,98.05430784356969,541.0,48.0
12,-4,288.6,-75.0,Captured Image 1213173445.fits,96.15046368279747,540.0,31.0
13,-4,288.6,-70.0,Captured Image 1213173938.fits,95.47157816313978,538.0,9.0
14,-3,280.0,-95.0,Captured Image 1213172409.fits,90.02516171559753,542.0,172.0
15,-3,280.0,-90.0,Captured Image 1213172009.fits,104.75478845117502,541.0,168.0
16,-3,280.0,-90.0,Captured Image 1213174026.fits,108.02620349789436,541.0,168.0
17,-3,280.0,-85.0,Captured Image 1213172650.fits,105.25860109543947,540.0,163.0
18,-3,280.0,-80.0,Captured Image 1213173029.fits,91.57290580828698,539.0,156.0
19,-3,280.0,-75.0,Captured Image 1213173306.fits,101.59371746588741,539.0,150.0
20,-3,280.0,-70.0,Captured Image 1213173805.fits,91.2831604382071,539.0,135.0
21,-3,285.2,-95.0,Captured Image 1213172455.fits,328.13996803639793,542.0,178.0
22,-3,285.2,-90.0,Captured Image 1213172052.fits,342.23406438736697,541.0,176.0
23,-3,285.2,-90.0,Captured Image 1213174104.fits,325.4134032806208,541.0,175.0
24,-3,285.2,-85.0,Captured Image 1213172847.fits,335.52809053829105,541.0,170.0
25,-3,285.2,-80.0,Captured Image 1213173113.fits,317.1098297315169,540.0,163.0
26,-3,285.2,-75.0,Captured Image 1213173348.fits,297.60663984873474,539.0,157.0
27,-3,285.2,-70.0,Captured Image 1213173851.fits,297.2507454528985,538.0,143.0
28,-3,288.6,-95.0,Captured Image 1213172558.fits,202.31135323576999,542.0,182.0
29,-3,288.6,-90.0,Captured Image 1213172249.fits,223.63013971377467,541.0,180.0
30,-3,288.6,-90.0,Captured Image 1213174151.fits,233.1701344891714,541.0,180.0
31,-3,288.6,-85.0,Captured Image 1213172931.fits,244.79089009837313,540.0,174.0
32,-3,288.6,-80.0,Captured Image 1213173222.fits,248.36210681289685,540.0,172.0
33,-3,288.6,-75.0,Captured Image 1213173445.fits,232.40489945332806,538.0,162.0
34,-3,288.6,-70.0,Captured Image 1213173938.fits,269.382059135082,538.0,148.0
35,-2,280.0,-95.0,Captured Image 1213172409.fits,184.20108897192355,540.0,289.0
36,-2,280.0,-90.0,Captured Image 1213172009.fits,206.79261206528963,539.0,288.0
37,-2,280.0,-90.0,Captured Image 1213174026.fits,210.84853839437451,539.0,287.0
38,-2,280.0,-85.0,Captured Image 1213172650.fits,255.18068235214506,538.0,283.0
39,-2,280.0,-80.0,Captured Image 1213173029.fits,232.20651283201883,538.0,280.0
40,-2,280.0,-75.0,Captured Image 1213173306.fits,241.0187094015743,538.0,276.0
41,-2,280.0,-70.0,Captured Image 1213173805.fits,268.8092810838206,537.0,270.0
42,-2,285.2,-85.0,Captured Image 1213172847.fits,74.0784059906066,540.0,292.0
43,-2,285.2,-80.0,Captured Image 1213173113.fits,106.40699318693564,539.0,289.0
44,-2,285.2,-75.0,Captured Image 1213173348.fits,143.02809943811226,537.0,283.0
45,-2,285.2,-70.0,Captured Image 1213173851.fits,226.68238961007648,537.0,275.0
46,-2,288.6,-95.0,Captured Image 1213172558.fits,226.92758344528443,540.0,296.0
47,-2,288.6,-90.0,Captured Image 1213172249.fits,241.40006092318848,539.0,296.0
48,-2,288.6,-90.0,Captured Image 1213174151.fits,218.6626058438245,539.0,296.0
49,-2,288.6,-85.0,Captured Image 1213172931.fits,205.7872368894198,539.0,293.0
50,-2,288.6,-80.0,Captured Image 1213173222.fits,208.07906224360835,538.0,292.0
51,-2,288.6,-75.0,Captured Image 1213173445.fits,214.61693363351486,538.0,286.0
52,-2,288.6,-70.0,Captured Image 1213173938.fits,272.97598152105417,537.0,278.0
53,-1,280.0,-95.0,Captured Image 1213172409.fits,1138.8785624514626,538.0,405.0
54,-1,280.0,-90.0,Captured Image 1213172009.fits,1533.4481566267023,538.0,426.0
55,-1,280.0,-90.0,Captured Image 1213174026.fits,1612.4255819016544,537.0,403.0
56,-1,280.0,-85.0,Captured Image 1213172650.fits,1920.8842856840952,537.0,401.0
57,-1,280.0,-80.0,Captured Image 1213173029.fits,2031.4332719731838,552.0,412.0
58,-1,280.0,-75.0,Captured Image 1213173306.fits,2164.6299105714997,537.0,401.0
59,-1,280.0,-70.0,Captured Image 1213173805.fits,2350.1129273199203,537.0,395.0
60,-1,285.2,-95.0,Captured Image 1213172455.fits,135.93479730697265,538.0,409.0
61,-1,285.2,-90.0,Captured Image 1213172052.fits,308.7417184854082,537.0,409.0
62,-1,285.2,-90.0,Captured Image 1213174104.fits,277.8201881753524,537.0,409.0
63,-1,285.2,-85.0,Captured Image 1213172847.fits,620.9266471250095,537.0,408.0
64,-1,285.2,-80.0,Captured Image 1213173113.fits,909.751121565345,537.0,406.0
65,-1,285.2,-75.0,Captured Image 1213173348.fits,1356.899576907148,537.0,403.0
66,-1,285.2,-70.0,Captured Image 1213173851.fits,2137.275459911124,537.0,400.0
67,-1,288.6,-95.0,Captured Image 1213172558.fits,3478.6855297024613,538.0,409.0
68,-1,288.6,-90.0,Captured Image 1213172249.fits,3693.8851493629954,538.0,419.0
69,-1,288.6,-90.0,Captured Image 1213174151.fits,3819.2963755982883,537.0,408.0
70,-1,288.6,-85.0,Captured Image 1213172931.fits,3707.3082396206146,537.0,408.0
71,-1,288.6,-80.0,Captured Image 1213173222.fits,3428.09530759426,537.0,407.0
72,-1,288.6,-75.0,Captured Image 1213173445.fits,3242.9099074238866,537.0,404.0
73,-1,288.6,-70.0,Captured Image 1213173938.fits,3223.5043009427513,537.0,401.0
74,1,280.0,-95.0,Captured Image 1213172409.fits,1364.432505082161,534.0,635.0
75,1,280.0,-90.0,Captured Image 1213172009.fits,1584.375753224832,535.0,634.0
76,1,280.0,-90.0,Captured Image 1213174026.fits,1731.7684219133848,534.0,633.0
77,1,280.0,-85.0,Captured Image 1213172650.fits,1944.0791200708459,534.0,630.0
78,1,280.0,-80.0,Captured Image 1213173029.fits,2031.3452330305677,534.0,631.0
79,1,280.0,-75.0,Captured Image 1213173306.fits,2209.561343127205,534.0,635.0
80,1,280.0,-70.0,Captured Image 1213173805.fits,2398.9604734847935,535.0,641.0
81,1,285.2,-95.0,Captured Image 1213172455.fits,432.68717285998235,534.0,633.0
82,1,285.2,-90.0,Captured Image 1213172052.fits,334.09159803241926,534.0,633.0
83,1,285.2,-90.0,Captured Image 1213174104.fits,304.81029674154894,536.0,633.0
84,1,285.2,-85.0,Captured Image 1213172847.fits,260.3064752273279,534.0,633.0
85,1,285.2,-80.0,Captured Image 1213173113.fits,241.62081786275064,534.0,634.0
86,1,285.2,-75.0,Captured Image 1213173348.fits,339.8531373730365,534.0,636.0
87,1,285.2,-70.0,Captured Image 1213173851.fits,553.1124235515532,535.0,638.0
88,1,288.6,-95.0,Captured Image 1213172558.fits,2372.177191666081,533.0,632.0
89,1,288.6,-90.0,Captured Image 1213172249.fits,3458.5181832546295,534.0,630.0
90,1,288.6,-90.0,Captured Image 1213174151.fits,3590.5217662822524,534.0,630.0
91,1,288.6,-85.0,Captured Image 1213172931.fits,4781.639198242123,534.0,628.0
92,1,288.6,-80.0,Captured Image 1213173222.fits,5621.22720333721,534.0,630.0
93,1,288.6,-75.0,Captured Image 1213173445.fits,6625.801053873989,534.0,634.0
94,1,288.6,-70.0,Captured Image 1213173938.fits,7843.309967912726,535.0,637.0
95,2,280.0,-95.0,Captured Image 1213172409.fits,175.6267310515831,532.0,752.0
96,2,280.0,-90.0,Captured Image 1213172009.fits,222.16635467310942,531.0,748.0
97,2,280.0,-90.0,Captured Image 1213174026.fits,244.78034595796703,531.0,747.0
98,2,280.0,-85.0,Captured Image 1213172650.fits,269.2694217601827,532.0,750.0
99,2,280.0,-80.0,Captured Image 1213173029.fits,267.61417484423407,533.0,751.0
100,2,280.0,-75.0,Captured Image 1213173306.fits,280.7384502741671,533.0,755.0
101,2,280.0,-70.0,Captured Image 1213173805.fits,306.18103080814217,534.0,757.0
102,2,285.2,-95.0,Captured Image 1213172455.fits,55.797454340556925,531.0,747.0
103,2,285.2,-75.0,Captured Image 1213173348.fits,82.80608888215824,532.0,750.0
104,2,285.2,-70.0,Captured Image 1213173851.fits,110.94459549064594,533.0,755.0
105,2,288.6,-95.0,Captured Image 1213172558.fits,155.6377718298682,531.0,744.0
106,2,288.6,-90.0,Captured Image 1213172249.fits,234.0564103041856,532.0,742.0
107,2,288.6,-90.0,Captured Image 1213174151.fits,209.20224596505972,531.0,741.0
108,2,288.6,-85.0,Captured Image 1213172931.fits,323.117612601323,532.0,742.0
109,2,288.6,-80.0,Captured Image 1213173222.fits,391.7267449724358,532.0,744.0
110,2,288.6,-75.0,Captured Image 1213173445.fits,531.2046539558479,533.0,747.0
111,2,288.6,-70.0,Captured Image 1213173938.fits,626.9950777642102,533.0,752.0
112,3,280.0,-95.0,Captured Image 1213172409.fits,76.62116912759245,529.0,869.0
113,3,280.0,-90.0,Captured Image 1213172009.fits,93.13771455349384,529.0,864.0
114,3,280.0,-90.0,Captured Image 1213174026.fits,98.82079766796781,529.0,863.0
115,3,280.0,-85.0,Captured Image 1213172650.fits,95.64555072417637,530.0,861.0
116,3,280.0,-80.0,Captured Image 1213173029.fits,105.63802728951246,530.0,861.0
117,3,280.0,-75.0,Captured Image 1213173306.fits,84.46943064290676,532.0,871.0
118,3,280.0,-70.0,Captured Image 1213173805.fits,97.53862825110443,531.0,877.0
119,3,285.2,-95.0,Captured Image 1213172455.fits,314.6937119843766,529.0,863.0
120,3,285.2,-90.0,Captured Image 1213172052.fits,339.63297515604916,530.0,858.0
121,3,285.2,-90.0,Captured Image 1213174104.fits,329.263004502418,529.0,857.0
122,3,285.2,-85.0,Captured Image 1213172847.fits,303.4438265855465,530.0,854.0
123,3,285.2,-80.0,Captured Image 1213173113.fits,254.67585469565705,531.0,857.0
124,3,285.2,-75.0,Captured Image 1213173348.fits,270.1016358040769,532.0,865.0
125,3,285.2,-70.0,Captured Image 1213173851.fits,250.68464794017328,532.0,871.0
126,3,288.6,-95.0,Captured Image 1213172558.fits,202.33374080359175,529.0,859.0
127,3,288.6,-90.0,Captured Image 1213172249.fits,205.9156954680799,530.0,854.0
128,3,288.6,-90.0,Captured Image 1213174151.fits,218.16915724128177,529.0,853.0
129,3,288.6,-85.0,Captured Image 1213172931.fits,209.95244263312813,530.0,851.0
130,3,288.6,-80.0,Captured Image 1213173222.fits,195.292937200619,530.0,857.0
131,3,288.6,-75.0,Captured Image 1213173445.fits,151.68530381228936,531.0,860.0
132,3,288.6,-70.0,Captured Image 1213173938.fits,142.60446545000534,532.0,866.0
133,4,285.2,-95.0,Captured Image 1213172455.fits,132.48821581792586,526.0,984.0
134,4,285.2,-90.0,Captured Image 1213172052.fits,176.93501358622729,527.0,976.0
135,4,285.2,-90.0,Captured Image 1213174104.fits,171.26615435693358,526.0,977.0
136,4,285.2,-85.0,Captured Image 1213172847.fits,184.74240645611292,528.0,974.0
137,4,285.2,-80.0,Captured Image 1213173113.fits,199.44273723001032,529.0,975.0
138,4,285.2,-75.0,Captured Image 1213173348.fits,201.0787753775009,529.0,979.0
139,4,285.2,-70.0,Captured Image 1213173851.fits,309.6983959667183,530.0,1006.0
140,4,288.6,-95.0,Captured Image 1213172558.fits,69.0696445100924,525.0,978.0
141,4,288.6,-90.0,Captured Image 1213172249.fits,81.09102772284501,526.0,971.0
142,4,288.6,-90.0,Captured Image 1213174151.fits,87.96110589828177,527.0,970.0
143,4,288.6,-85.0,Captured Image 1213172931.fits,98.74335877446447,527.0,967.0
144,4,288.6,-80.0,Captured Image 1213173222.fits,114.41134977951992,528.0,968.0
145,4,288.6,-75.0,Captured Image 1213173445.fits,104.37499841414231,529.0,973.0
146,4,288.6,-70.0,Captured Image 1213173938.fits,114.82150736502786,531.0,982.0
