,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,280.0,-95.0,Captured Image 1215185553.fits,28.838527515843715,539.0,48.0
1,-4,280.0,-90.0,Captured Image 1215185227.fits,35.679998159903604,539.0,50.0
2,-4,280.0,-90.0,Captured Image 1215190526.fits,31.89860096371048,538.0,46.0
3,-4,280.0,-85.0,Captured Image 1215185630.fits,35.48046753342921,540.0,42.0
4,-4,280.0,-80.0,Captured Image 1215185940.fits,26.011609446531878,537.0,32.0
5,-4,285.2,-95.0,Captured Image 1215185515.fits,132.4285607674354,539.0,62.0
6,-4,285.2,-90.0,Captured Image 1215185313.fits,139.884947229929,538.0,59.0
7,-4,285.2,-90.0,Captured Image 1215190601.fits,147.28022091171766,538.0,60.0
8,-4,285.2,-85.0,Captured Image 1215185708.fits,136.1388131181798,537.0,52.0
9,-4,285.2,-80.0,Captured Image 1215185903.fits,104.73526854614713,537.0,41.0
10,-4,285.2,-75.0,Captured Image 1215190127.fits,65.25044492735071,535.0,24.0
11,-4,285.2,-70.0,Captured Image 1215190400.fits,18.67588446470857,534.0,0.0
12,-4,288.6,-95.0,Captured Image 1215185437.fits,57.64421163213322,539.0,67.0
13,-4,288.6,-90.0,Captured Image 1215185355.fits,68.17262798879393,538.0,65.0
14,-4,288.6,-90.0,Captured Image 1215190631.fits,67.73515843394651,538.0,65.0
15,-4,288.6,-85.0,Captured Image 1215185743.fits,54.18013952849793,537.0,57.0
16,-4,288.6,-80.0,Captured Image 1215185823.fits,50.30515473183583,536.0,46.0
17,-4,288.6,-75.0,Captured Image 1215190213.fits,39.62636971929821,535.0,30.0
18,-4,288.6,-70.0,Captured Image 1215190254.fits,16.07940211889659,535.0,7.0
19,-3,280.0,-95.0,Captured Image 1215185553.fits,63.143511090642384,539.0,174.0
20,-3,280.0,-90.0,Captured Image 1215185227.fits,60.620622015566184,538.0,172.0
21,-3,280.0,-90.0,Captured Image 1215190526.fits,63.3425846608753,538.0,172.0
22,-3,280.0,-85.0,Captured Image 1215185630.fits,57.931646327756525,537.0,168.0
23,-3,280.0,-80.0,Captured Image 1215185940.fits,52.74360400577071,537.0,160.0
24,-3,280.0,-75.0,Captured Image 1215190036.fits,37.27113735999856,535.0,148.0
25,-3,280.0,-70.0,Captured Image 1215190448.fits,27.253734034784394,535.0,132.0
26,-3,285.2,-95.0,Captured Image 1215185515.fits,142.73327001887924,539.0,181.0
27,-3,285.2,-90.0,Captured Image 1215185313.fits,187.6041930981935,538.0,179.0
28,-3,285.2,-90.0,Captured Image 1215190601.fits,186.40467576806978,538.0,180.0
29,-3,285.2,-85.0,Captured Image 1215185708.fits,193.35209744443966,537.0,175.0
30,-3,285.2,-80.0,Captured Image 1215185903.fits,200.67445258620415,537.0,168.0
