,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
62,-3,288.6,-85.0,Captured Image 1215183442.fits,7931.3955243765195,529.0,180.0
63,-3,288.6,-80.0,Captured Image 1215183110.fits,7772.177025678833,528.0,174.0
64,-3,288.6,-75.0,Captured Image 1215183035.fits,7226.024552560666,528.0,164.0
65,-3,288.6,-70.0,Captured Image 1215182532.fits,6730.243625916221,528.0,150.0
66,-3,288.6,-65.0,Captured Image 1215182443.fits,6261.513405312864,527.0,130.0
67,-2,280.0,-115.0,Captured Image 1215182146.fits,16462.5034031451,533.0,273.0
68,-2,280.0,-110.0,Captured Image 1215181814.fits,19660.66644681703,533.0,281.0
69,-2,280.0,-105.0,Captured Image 1215181740.fits,22147.135861657418,532.0,286.0
70,-2,280.0,-100.0,Captured Image 1215181229.fits,23799.86057362729,532.0,290.0
71,-2,280.0,-95.0,Captured Image 1215181145.fits,25951.050365950854,532.0,292.0
72,-2,280.0,-90.0,Captured Image 1215180638.fits,25550.557171423327,531.0,291.0
73,-2,280.0,-90.0,Captured Image 1215183618.fits,25193.480299800834,532.0,292.0
74,-2,280.0,-85.0,Captured Image 1215183318.fits,24444.089740966112,531.0,289.0
75,-2,280.0,-80.0,Captured Image 1215183222.fits,23156.003267551336,531.0,286.0
76,-2,280.0,-75.0,Captured Image 1215182818.fits,22477.406838718605,531.0,280.0
77,-2,280.0,-70.0,Captured Image 1215182738.fits,19318.420809775846,530.0,271.0
78,-2,280.0,-65.0,Captured Image 1215182323.fits,16281.411026117194,530.0,260.0
79,-2,285.2,-115.0,Captured Image 1215182106.fits,13204.131969126549,533.0,278.0
80,-2,285.2,-110.0,Captured Image 1215181850.fits,13601.592453964266,533.0,286.0
81,-2,285.2,-105.0,Captured Image 1215181705.fits,15524.4902548709,533.0,291.0
82,-2,285.2,-100.0,Captured Image 1215181308.fits,15859.04565782912,532.0,294.0
83,-2,285.2,-95.0,Captured Image 1215181035.fits,16999.580363088855,532.0,296.0
84,-2,285.2,-90.0,Captured Image 1215180738.fits,17123.78550852996,532.0,296.0
85,-2,285.2,-90.0,Captured Image 1215183545.fits,16429.076372769738,532.0,296.0
86,-2,285.2,-85.0,Captured Image 1215183400.fits,15661.564433265823,531.0,294.0
87,-2,285.2,-80.0,Captured Image 1215183148.fits,15141.413226334484,531.0,290.0
88,-2,285.2,-75.0,Captured Image 1215182920.fits,14138.466328571281,530.0,285.0
89,-2,285.2,-70.0,Captured Image 1215182618.fits,12274.487444348611,530.0,276.0
90,-2,285.2,-65.0,Captured Image 1215182409.fits,10202.872160776393,530.0,265.0
91,-2,288.6,-115.0,Captured Image 1215182001.fits,57840.83761848416,533.0,281.0
92,-2,288.6,-110.0,Captured Image 1215181927.fits,64434.03948655823,533.0,288.0
93,-2,288.6,-105.0,Captured Image 1215181625.fits,70815.52361037588,533.0,294.0
94,-2,288.6,-100.0,Captured Image 1215181428.fits,76239.3207102044,532.0,297.0
95,-2,288.6,-95.0,Captured Image 1215180851.fits,78807.84469889496,532.0,299.0
96,-2,288.6,-90.0,Captured Image 1215180815.fits,81199.75677094898,532.0,299.0
97,-2,288.6,-90.0,Captured Image 1215183513.fits,78190.66275146941,532.0,299.0
98,-2,288.6,-85.0,Captured Image 1215183442.fits,77209.50105259579,531.0,297.0
99,-2,288.6,-80.0,Captured Image 1215183110.fits,74961.48368327224,531.0,293.0
100,-2,288.6,-75.0,Captured Image 1215183035.fits,69736.57977692358,531.0,288.0
101,-2,288.6,-70.0,Captured Image 1215182532.fits,58904.72877113663,530.0,279.0
102,-2,288.6,-65.0,Captured Image 1215182443.fits,49777.207871205246,530.0,268.0
103,-1,280.0,-115.0,Captured Image 1215182146.fits,158767.85512500175,535.0,397.0
104,-1,280.0,-110.0,Captured Image 1215181814.fits,165895.11459934438,534.0,401.0
105,-1,280.0,-105.0,Captured Image 1215181740.fits,168884.1509085549,534.0,404.0
106,-1,280.0,-100.0,Captured Image 1215181229.fits,171866.84747739034,534.0,406.0
107,-1,280.0,-95.0,Captured Image 1215181145.fits,174527.88916386047,534.0,407.0
108,-1,280.0,-90.0,Captured Image 1215180638.fits,173393.2126627431,534.0,407.0
109,-1,280.0,-90.0,Captured Image 1215183618.fits,169744.01823684125,534.0,407.0
110,-1,280.0,-85.0,Captured Image 1215183318.fits,170941.79639986902,534.0,406.0
111,-1,280.0,-80.0,Captured Image 1215183222.fits,170553.83544341565,533.0,405.0
112,-1,280.0,-75.0,Captured Image 1215182818.fits,168325.1466207654,533.0,402.0
