,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,280.0,-95.0,Captured Image 1215140224.fits,35.738090983808945,529.0,53.0
1,-4,280.0,-90.0,Captured Image 1215140027.fits,37.36307693972462,528.0,51.0
2,-4,280.0,-90.0,Captured Image 1215141420.fits,37.01138817603162,528.0,51.0
3,-4,280.0,-85.0,Captured Image 1215140609.fits,34.932098134149406,526.0,41.0
4,-4,280.0,-80.0,Captured Image 1215140649.fits,29.202116096146458,526.0,31.0
5,-4,280.0,-75.0,Captured Image 1215141020.fits,18.580218083070083,524.0,13.0
6,-4,285.2,-95.0,Captured Image 1215140324.fits,133.6143559589322,529.0,62.0
7,-4,285.2,-90.0,Captured Image 1215135950.fits,131.53344279242887,528.0,60.0
8,-4,285.2,-90.0,Captured Image 1215141342.fits,175.32938572569543,528.0,60.0
9,-4,285.2,-85.0,Captured Image 1215140532.fits,131.26319605901023,527.0,53.0
10,-4,285.2,-80.0,Captured Image 1215140732.fits,105.98955743054803,526.0,41.0
11,-4,285.2,-75.0,Captured Image 1215140934.fits,58.00127063820709,525.0,23.0
12,-4,285.2,-70.0,Captured Image 1215141136.fits,13.695903541938952,523.0,0.0
13,-4,288.6,-95.0,Captured Image 1215140410.fits,48.28069221221626,529.0,68.0
14,-4,288.6,-90.0,Captured Image 1215135905.fits,51.694900023724244,528.0,65.0
15,-4,288.6,-90.0,Captured Image 1215141256.fits,53.76084710658338,528.0,65.0
16,-4,288.6,-85.0,Captured Image 1215140448.fits,52.43991206830651,527.0,59.0
17,-4,288.6,-80.0,Captured Image 1215140812.fits,38.905545757824385,526.0,47.0
18,-4,288.6,-75.0,Captured Image 1215140850.fits,27.273881821025675,524.0,29.0
19,-3,280.0,-95.0,Captured Image 1215140224.fits,47.09345595222418,531.0,172.0
20,-3,280.0,-90.0,Captured Image 1215140027.fits,45.72429900772126,530.0,173.0
21,-3,280.0,-90.0,Captured Image 1215141420.fits,50.8760938736162,530.0,173.0
22,-3,280.0,-85.0,Captured Image 1215140609.fits,39.6277971752624,529.0,169.0
23,-3,280.0,-80.0,Captured Image 1215140649.fits,31.36137063347489,529.0,159.0
24,-3,280.0,-75.0,Captured Image 1215141020.fits,28.56891393661623,528.0,147.0
25,-3,285.2,-95.0,Captured Image 1215140324.fits,96.76379154432706,531.0,181.0
26,-3,285.2,-90.0,Captured Image 1215135950.fits,123.07109559139349,530.0,180.0
27,-3,285.2,-90.0,Captured Image 1215141342.fits,146.94214788470111,530.0,180.0
28,-3,285.2,-85.0,Captured Image 1215140532.fits,143.77907440768186,530.0,176.0
29,-3,285.2,-80.0,Captured Image 1215140732.fits,151.30137933802092,529.0,169.0
30,-3,285.2,-75.0,Captured Image 1215140934.fits,120.24386241650711,528.0,158.0
31,-3,285.2,-70.0,Captured Image 1215141136.fits,71.49052093537898,527.0,142.0
32,-3,288.6,-90.0,Captured Image 1215135905.fits,25.124776740754804,531.0,184.0
33,-3,288.6,-90.0,Captured Image 1215141256.fits,26.508088660467454,530.0,184.0
34,-3,288.6,-85.0,Captured Image 1215140448.fits,37.595487188778705,530.0,180.0
