,energy_list,real_Ni,imag_Ni,real_NiO,imag_NiO,exp_2.0,fit_2.0,exp_3.0,fit_3.0,exp_4.0,fit_4.0,exp_5.0,fit_5.0,exp_6.0,fit_6.0,exp_7.0,fit_7.0,exp_8.0,fit_8.0,exp_9.0,fit_9.0
0,848.9,-0.0010214053718432992,0.00040569971774946135,-0.0011879250162362544,0.0004446133460369961,0.0011470715561663956,0.0011339851922629602,5.3424786647614814e-05,5.8440073908060244e-05,0.00035750058375166876,0.0003606259806123221,0.0001137311815389337,0.00010984123065011172,4.248593916799639e-05,4.39000588601479e-05,8.837230855172799e-05,9.721259568885109e-05,3.3587317010175714e-05,3.6381947301194115e-05,4.105253221979944e-05,3.363333415852403e-05
1,849.2,-0.0013365464919682477,0.0004956478050232168,-0.0013762841388616177,0.0005163694051604843,0.0014196370433281515,0.0012764153672207232,5.0988801806264355e-05,5.74677505001097e-05,0.00040435118926162846,0.0003900134593056479,0.000124629373302065,0.00012608399561676593,4.9757257859214495e-05,4.282459526941442e-05,0.00010408476898777977,0.00010545665112465424,3.52101482687929e-05,3.908534932778204e-05,3.918236581265743e-05,3.337398159823788e-05
2,849.5,-0.0017250992827512295,0.0007496391168445412,-0.0015379444041993147,0.0006924387705534525,0.0018935471487546709,0.0017687223017124115,7.980485928861669e-05,7.704198145961892e-05,0.000609828594121068,0.000550782262567299,0.00017018299481294378,0.0001595794861117463,7.874012986986402e-05,5.4495109889958426e-05,0.0001363348781737596,0.00013872343931713843,3.5560147682887734e-05,4.3454258575477905e-05,4.082888767454109e-05,3.87135229300149e-05
3,849.8,-0.002194001329683414,0.0013003121888680446,-0.001657449373171727,0.0010940198464153123,0.002722777382004931,0.0028178343184603943,0.0001096853980842386,0.00013132680942779654,0.0008066894031531711,0.0009177755151568293,0.0002576586955835559,0.00022270586278197812,9.286501862794021e-05,8.709805318022917e-05,0.00019624298018556277,0.00021151540490412012,5.044813795767272e-05,5.101124597029447e-05,5.9205772117566166e-05,5.306126153683826e-05
4,850.1,-0.002346782805266987,0.002150165840705973,-0.0017350687606810594,0.0017408068536013369,0.004430325801787193,0.004083104509296396,0.00017413210907091508,0.00018383133825905523,0.001321447665545217,0.0013306682489823954,0.0003563142841999498,0.0003097058687487265,0.00011544091120407149,0.00011804625246484924,0.00030587814913482774,0.00029694084198336507,6.543244832201176e-05,6.248480939396584e-05,7.372912795800288e-05,6.704890982877685e-05
5,850.2,-0.00230252906231951,0.0024702835429211575,-0.001766752778533878,0.0019701487291840084,0.004524274044470373,0.004529948893433364,0.00018092443553596998,0.00019724743205591362,0.0014032994022530353,0.0014660671271617633,0.00034555363834556116,0.00034404013035223247,0.0001292895520787692,0.00012578153596537773,0.0002986710636962324,0.000326293076841358,8.1467028008481e-05,6.730883339415389e-05,8.621419537247895e-05,7.075175567242749e-05
6,850.3,-0.002209650348933165,0.002806329494701885,-0.001818801326005282,0.0021781443053853,0.004913492699346941,0.005042151464519827,0.0002117961953992138,0.0002135109063100877,0.0015301949196960122,0.0016229709123951879,0.0003773974702819163,0.00038282391587966905,0.00014056812402604834,0.0001351911780636649,0.0003105878706479871,0.0003600708344671912,7.705249190975104e-05,7.27170333611008e-05,8.706745102757945e-05,7.520430029687635e-05
7,850.4,-0.0020208115698535363,0.003164566380477103,-0.0019047087911313971,0.002346008963962516,0.005598873338440796,0.005761237094039798,0.0002540211453415732,0.00024451194463920664,0.0018766894344452573,0.0018600843883700958,0.0004496816390738259,0.0004314012174499406,0.00016514407887620886,0.00015351184095849078,0.0003787590677615526,0.000408813823828668,7.849821363669143e-05,7.905130003632975e-05,9.463901151632636e-05,8.343941703306608e-05
8,850.5,-0.001765099979833609,0.0033904174853814596,-0.002028316992200187,0.002457724285644086,0.006497762028235849,0.006622847179935588,0.00030987576901486024,0.0002874215543065641,0.0023309916234890374,0.0021556920524475717,0.0005656990618484138,0.0004856606244686118,0.00020398994165754902,0.00017903652815432088,0.0004972910280740466,0.0004681168134507344,8.580011271120173e-05,8.57992487656733e-05,0.00010774407359381764,9.468556340041846e-05
9,850.6,-0.001511571419069517,0.0035994371438653164,-0.0021714933245606106,0.002502879599792448,0.006483800821264457,0.007879597083710351,0.0003225782744675591,0.0003679665433153003,0.0024529316115458394,0.0026205805980344526,0.0006039335892669232,0.0005535986456716403,0.0002251288802113115,0.00022721383791227982,0.0005204819078712145,0.0005572302123133204,9.149423526655959e-05,9.32741018314283e-05,0.00012068339191220173,0.00011526721667911427
10,850.7,-0.0012536139384396348,0.0037976373562653835,-0.0022912185650947234,0.0024786274897677604,0.0076894762323912735,0.00926217600602294,0.00046517327529024897,0.0004748892308666299,0.003327289093846337,0.0031619993331787454,0.0007997116176476889,0.000619184009345096,0.00032969200764711046,0.00029099560401645074,0.0006634572617929403,0.0006575407139136893,0.0001222744313472171,9.961459468068196e-05,0.0001796706461308581,0.00014192514810945316
11,850.8,-0.0008934378389859768,0.003965744309767166,-0.0023354244606127524,0.002390252009713803,0.008172882232116173,0.010548897067726954,0.0005467238130355547,0.0006013702001406913,0.003536546844869003,0.0037074923897228553,0.0008127089843883334,0.0006680558382676102,0.000379981251784644,0.00036601089270127987,0.000705830993340925,0.0007540204021550089,0.00012415990243554807,0.00010305078491502954,0.00022407969574062846,0.00017250677876900155
12,850.9,-0.0005395300528607371,0.003971048653859281,-0.002271731424551145,0.002250201146235512,0.008120776425225731,0.010945259813289135,0.00066032281618551,0.0006768515275450416,0.0037642814483145348,0.003932669452846616,0.0008293398735484399,0.000666224073575855,0.000424982602841608,0.00041038643831473726,0.000747068091221739,0.0007880410023057463,0.00013471859136514455,0.00010067538640372679,0.0002326522242661055,0.00018978709576063859
13,851.0,-0.00018562226673549746,0.003976352997951397,-0.0021079833327299438,0.002075838561825813,0.008517531148926883,0.010797759181342596,0.0006949601886014394,0.0007271311963049657,0.004049255069146015,0.003970639710515685,0.000828377428447372,0.0006311121415419402,0.00044660289192103344,0.00043943687836308997,0.0008531296732102116,0.0007845339660796855,0.00010793692085896794,9.429421179196483e-05,0.0002460319920177546,0.00020017541064958722
14,851.1,0.00010938658146337705,0.0038741284663358177,-0.0018871334189016003,0.0018864910936836892,0.0077484837303291336,0.009979154761779956,0.0006852881978730394,0.0007207678661087789,0.003553717647349244,0.0037401561084403545,0.0007429155026231098,0.0005654425288403207,0.00045792921454918233,0.00043492011224964837,0.0007175321481258647,0.0007319350653457956,8.879060845304149e-05,8.506701279170918e-05,0.00021176014986876737,0.00019670204418395463
15,851.2,0.0003671546464700483,0.003746572756659797,-0.0016609388254437585,0.001700508070452984,0.007617055412348491,0.009038593575636954,0.0006876118121994378,0.0006977075653873882,0.0032895311134025227,0.0034500075838184282,0.0005730116917984741,0.000497625288787757,0.0004598593234224627,0.0004204991951309461,0.0006057507341857137,0.000669584346469807,8.163455871000157e-05,7.602879413870507e-05,0.00023476489389125495,0.0001892834903563179
16,851.3,0.0005792213435489265,0.003592974882623504,-0.0014640427384049663,0.0015329760184975964,0.0074585701227503675,0.008148987009151612,0.0006706222682157377,0.0006663351144850449,0.0032375939444336337,0.003160481611952088,0.0005809044949840304,0.00043797303942218007,0.000435413544302407,0.0004012795368217615,0.0006462778562662003,0.0006094733966825887,8.296192594576933e-05,6.839563018465733e-05,0.00021705467615317455,0.00018020144924610717
17,851.4,0.0007207267597090554,0.0034195098735521727,-0.00130534592070963,0.0013944907727761434,0.0065180655424383815,0.00731830153219221,0.0005952458363797477,0.0006244816015206717,0.002656528526935274,0.0028719990367457437,0.00040374547943551267,0.0003872942408707553,0.00036224939156957996,0.0003761513726945054,0.0005236750244673351,0.0005519995915732551,7.104389333487212e-05,6.226527758094403e-05,0.00018451358380373243,0.00016910265365985
18,851.5,0.0008165620118831871,0.0032735392074122027,-0.0011758964730217514,0.0012910670121062742,0.006483749962331249,0.006634701938650983,0.0006787587404545078,0.0005850493210496292,0.0026853113214473554,0.0026274723549069958,0.00037821641003043805,0.00034754323206654026,0.00037379011417072516,0.00035262632259534387,0.0004780036572966761,0.0005041754608170769,5.753688933447279e-05,5.760697896927228e-05,0.00017654037843974519,0.00015893328314627419
19,851.6,0.0008940935211104231,0.0031447484554836553,-0.0010615788669027498,0.0012249566654566962,0.005954235528565118,0.006054954057160166,0.0006087112252650156,0.0005468006803799956,0.0022860978801083932,0.002413527537864545,0.0003209252802446284,0.00031556032535286986,0.0003647917318252593,0.00032995908584421976,0.0004011609306483203,0.0004631354569480827,4.8172895526769086e-05,5.3992838656089766e-05,0.00016029016176211312,0.00014932754914116826
20,851.7,0.0009589028837744733,0.003038462830976616,-0.0009513076761390328,0.0011959228477392493,0.005510046423268469,0.005546626744401042,0.0005227913270223549,0.0005087838738454701,0.0021172657414277153,0.002219991205987464,0.0002853312136337756,0.0002890401714715906,0.0003197401429536547,0.0003075678287918993,0.0003791012191895819,0.00042671801233466256,4.6725861723630776e-05,5.1116719651826754e-05,0.00013702569011769724,0.0001400001898736449
21,851.8,0.0010200721588015384,0.002932558828467712,-0.0008391338500489243,0.001202418573619564,0.005326265928798355,0.0050701451473941705,0.00045307920881408484,0.00046758402308285957,0.0019836700564889957,0.002031322483005667,0.00025700338453202445,0.0002660052047665587,0.0003165874048550632,0.0002834650672006425,0.0003374071221744699,0.00039205551931213576,4.404642442577716e-05,4.876863229406176e-05,0.00012554143839978683,0.00013014039635693992
22,851.9,0.0010717437039655822,0.002827650555459843,-0.0007230852564800942,0.0012421797343333753,0.004407927556488623,0.004622852323754782,0.00038925563244462784,0.00042331310152337296,0.0016019617606699596,0.0018469242727489224,0.00022994058057148806,0.00024621017156348864,0.0002640279691971295,0.00025770844940307394,0.00027695567089407343,0.0003589878544138234,4.36427682649058e-05,4.691299566802806e-05,0.00010894868121616554,0.00011976228596316288
23,852.0,0.0011019696511627203,0.002723176378038559,-0.0006034854065396433,0.0013119790720745876,0.005053910073266959,0.004201696454792176,0.00043656321622554306,0.0003757756581107705,0.0017951770801846703,0.0016655308733601046,0.00026928906599030066,0.00022956082888560844,0.0002753305974180889,0.0002301691230958187,0.00030863182301468767,0.0003272864645432806,4.094125028510776e-05,4.554821712221938e-05,0.00013819913812545694,0.00010880826756194662
24,852.1,0.0011274359477841513,0.0026414743238303974,-0.0004818411573114334,0.001406679533296085,0.004868942387785079,0.0038730910559804737,0.00040132571848603923,0.00033366711651118406,0.0016961623003626124,0.001517052234452483,0.00026872012161014813,0.00021842318287969745,0.00022949329345934194,0.00020583840110111333,0.0003100769641786854,0.0003020409565188851,4.731871416092e-05,4.484580662936216e-05,0.0001191283860504597,9.923195028976406e-05
25,852.2,0.0011545370176232492,0.002577091385264767,-0.00036029083523606394,0.001518157222423177,0.004356710535531975,0.003639120589122187,0.0002837963918605793,0.00029826964014390147,0.0013944431743018169,0.0014035185821912144,0.0002660479162566486,0.00021265684309418415,0.0001829697118164465,0.0001854181755504243,0.0002801925547379554,0.00028348660502189256,5.1532388130068125e-05,4.477523897659387e-05,0.00010595947790237644,9.128466129145783e-05
26,852.3,0.001177029659507565,0.0024911976251312837,-0.00024132651665271387,0.0016349219942865352,0.003745744604595336,0.0034418950482789433,0.0002490982597590598,0.00026481136077636456,0.0012577495798458975,0.0013020089671496662,0.00022480311333007084,0.00020954339970804745,0.0001593711783166136,0.00016608442389692363,0.0002451466702923978,0.0002674072532631287,3.410566669515645e-05,4.507333010340324e-05,8.739602145671729e-05,8.379846208931936e-05
27,852.4,0.0011900343738347995,0.0024147621245296873,-0.0001275909667442276,0.0017431250121889834,0.0035236971710516565,0.003289469961980979,0.00023023784765017813,0.00023680715813372872,0.0011401200865566877,0.0012195633736955115,0.00022529948773874039,0.0002084582739524667,0.00013949760930390275,0.00014983714800439674,0.0002305367210303599,0.0002546711170316172,3.891400699926079e-05,4.558245642994768e-05,7.093559664280641e-05,7.75154056942604e-05
