,energy_list,real_Ni,imag_Ni,real_NiO,imag_NiO,exp_2.0,fit_2.0,exp_3.0,fit_3.0,exp_4.0,fit_4.0,exp_5.0,fit_5.0,exp_6.0,fit_6.0,exp_7.0,fit_7.0,exp_8.0,fit_8.0,exp_9.0,fit_9.0
0,848.9,-0.0008601052592221474,0.0003858382813933508,0.000456941489986178,0.0005208345160039685,0.0005582603727746792,0.0004494783860393486,6.18640662080123e-05,8.574085831705915e-05,0.00021577820380027447,0.00019778951490768246,5.0940192690645636e-05,4.308106366189466e-05,5.405812015143363e-05,4.99301301636734e-05,5.090158490006972e-05,4.5165046030253284e-05,2.8830756969259244e-05,2.8172537732178444e-05,4.122000516205166e-05,3.1556842407899664e-05
1,849.2,-0.0010966931330045231,0.0004328666230429804,0.0005634122247423581,0.0005992314352631022,0.0007827802138491804,0.0006928559113806601,8.908128812335009e-05,0.00011933773120703521,0.00029497150037274247,0.00029641910116219816,5.575212241657612e-05,5.2672226824630936e-05,5.7805561302946925e-05,6.321719359922133e-05,6.253403797647673e-05,5.592986630122402e-05,3.8967218782731835e-05,2.9037722838650724e-05,4.7279896952381135e-05,3.438398572967203e-05
2,849.5,-0.001437026534847063,0.0005415555953659741,0.0005968443619517879,0.0006907442662271697,0.001113556434002634,0.0009999147593133977,0.00013447004992993422,0.0001604850347397769,0.0003971823475517702,0.00042120249966276534,7.440044760732103e-05,6.514694536310802e-05,8.221816517313861e-05,7.962186815690798e-05,8.120048896706204e-05,6.98073463935659e-05,3.5150577951569816e-05,3.0070227699866654e-05,4.1637083093734355e-05,3.7932891100181994e-05
3,849.8,-0.0018561217011601125,0.0008144702466214125,0.0005552543125849224,0.0007992423752375614,0.0013923280166307302,0.0013572298620279672,0.0002020391087217825,0.00020747158897784548,0.0005232377794973314,0.0005666644361254778,6.434512495575506e-05,7.994771618904111e-05,9.739630266387586e-05,9.844569218070599e-05,8.398040470693664e-05,8.617988300884785e-05,3.523977477419428e-05,3.122866295339675e-05,4.554326101002833e-05,4.204908054498201e-05
4,850.1,-0.002321191629672596,0.0014312670926757826,0.0005011389800025274,0.0009777713430519908,0.002167098068174158,0.0019168352577522173,0.00029938900142047474,0.00028473585356219027,0.000786071785629279,0.0007934419046386729,7.673434693414023e-05,0.00010199486337844518,0.00015477908916323015,0.00012900196015200872,0.0001484628239082732,0.00011092710043379223,3.3400757951948104e-05,3.321873035990234e-05,6.084251963833435e-05,4.8549897607169784e-05
5,850.2,-0.002400298972262924,0.0016861771203327506,0.0004967249547343197,0.0010938815601547582,0.0021345434817080806,0.002137360290621219,0.00027693283029050743,0.00032089768598437114,0.0007610356919683681,0.0008812117482124923,8.896425287261371e-05,0.00010896143657698751,0.00014343437499610685,0.00014269677137576135,0.000122898136880268,0.00011931663695704533,4.246576890475215e-05,3.4275002686814956e-05,6.1018788752523565e-05,5.119446475287334e-05
6,850.3,-0.002444841635431807,0.0019976256707369125,0.0005042308300836518,0.001272073930649943,0.0028645361034185138,0.0024229481411419946,0.000424385046467542,0.0003726966034012134,0.0010939641659765348,0.0009935553947571934,0.00012240196491321257,0.00011667944236955606,0.00019987735638049865,0.00016178047686793163,0.00014693362657963694,0.00012913198977259306,4.569466922788785e-05,3.5873683823468845e-05,7.664060816789517e-05,5.4683365882693126e-05
7,850.4,-0.0024596250102061875,0.002346273018637724,0.0005253752390202554,0.0015392497255958,0.0029376482438174213,0.0028089000759370496,0.0003986323114049553,0.0004501198579970535,0.0011359753630705708,0.0011435199730343848,0.00011411838340776044,0.00012549015131817584,0.00020420187249930956,0.00018943330210598967,0.000155376670060424,0.00014105950721041803,3.564924893150899e-05,3.8369102191174866e-05,7.715909963121379e-05,5.948070651447341e-05
8,850.5,-0.0023971394481650528,0.0026784308288159957,0.0005605985862380712,0.0019168889445146469,0.0031055453752753173,0.003253655570919862,0.00045819991279748236,0.0005563338706109111,0.0012221291786505856,0.0013122017647269524,0.00011065971056301415,0.00013230369053082494,0.00019573977230217418,0.00022539401920987365,0.00015351604693733756,0.00015200120775700628,3.997031066111968e-05,4.200070548993777e-05,8.026308821006596e-05,6.518243589911827e-05
9,850.6,-0.002267213219163814,0.003049511640293213,0.0006089620933541149,0.0024081153433738395,0.003908384329482533,0.0038022219801104496,0.0006467833539862568,0.0007051258957754069,0.0014397993808904221,0.0015163533724364086,0.00010882303874456677,0.0001384267771545648,0.00026184333466037216,0.0002734727587785478,0.00021044661218938982,0.000163415325538556,4.435869867930934e-05,4.723496011553851e-05,9.435010885294355e-05,7.234697295335855e-05
10,850.7,-0.0020468819430721004,0.0033807920692999266,0.0006682028629629789,0.0029853432985106473,0.004903104282963862,0.00438875717397008,0.0008480301776578012,0.0008925365150085771,0.0018844336447697814,0.0017285678068318696,0.0001366168677277144,0.00014176294764507865,0.0003565744710561495,0.0003306148469408735,0.00022311393460301614,0.0001726005853460536,5.579626754046068e-05,5.4021070024879954e-05,0.00011446260546497403,8.020032525759116e-05
11,850.8,-0.0017788093713294038,0.0036175607136852946,0.0007349398770151489,0.0035862032794425807,0.005096252954160529,0.005018950602157851,0.0009484761827242373,0.0011122745525687754,0.001985914840279534,0.0019531221128730404,0.00012278526730450585,0.00014465042279414206,0.0003954344661716934,0.0003950915842463742,0.00025206789118357813,0.00018148351280880776,6.418583984302275e-05,6.204289368157225e-05,0.00012379484476532932,8.87068103688746e-05
12,850.9,-0.0015140874189197913,0.00382849563658579,0.0008050044699345892,0.004124127059172185,0.005884225702792264,0.005674430490765914,0.0013201619038095077,0.0013403046467685758,0.0024475360576747414,0.002187362115818691,0.00015840209331383762,0.00014933547672353508,0.000512532749748639,0.000461299558689028,0.000270331752215146,0.000191917237308918,7.444614174902349e-05,7.031616478962998e-05,0.00012797439023167008,9.748479758790485e-05
13,851.0,-0.0012127212822365505,0.004044413370708812,0.0008738518240766047,0.004513278768266192,0.005619823404996525,0.006053415913940248,0.001291103380236141,0.0015044577648617775,0.0023380697941116297,0.0023160670199281357,0.00014532459734607943,0.00014894128596158472,0.0004934226419835362,0.0005058646744156887,0.00025259769843760096,0.00019489863162671042,7.938096878058835e-05,7.644009342396848e-05,0.0001433862695109274,0.00010275729105685831
14,851.1,-0.000837510595870419,0.004158932120047081,0.0009370002390258921,0.004698507014985177,0.005471318041809712,0.005915892369711116,0.0014422073752417505,0.0015439062702563274,0.002433043313986486,0.0022484055206781236,0.0001491345278473325,0.0001385951273046096,0.0005254855935316775,0.0005094062762579097,0.00025195793919391386,0.00018377866987549755,8.25765343343159e-05,7.835500919297958e-05,0.00014978873308600635,0.00010148849585704966
15,851.2,-0.00046649506865446724,0.004164492873715198,0.000990443703359075,0.004675878414173561,0.004743090920351489,0.005367375002830042,0.0014152188369476494,0.0014642901526669316,0.002123925864447818,0.0020286597343207244,0.00011108134414355212,0.00012234179845876104,0.0004754210390954058,0.00047639717700444565,0.00019425717654521815,0.0001633861323207286,9.037025592610597e-05,7.60946471645298e-05,0.0001217672971670351,9.488925535398792e-05
16,851.3,-0.00010946032849676444,0.004144529596445313,0.0010309903703833697,0.004492813204770535,0.0036848767471711202,0.004522177488366737,0.0012541764798187278,0.0012957512723068049,0.0016151135642130865,0.00169975080780491,8.780529084204765e-05,0.00010211303521213445,0.0003688650140519904,0.0004164235361885205,0.00014593425436266555,0.00013658313149262732,6.25750974017796e-05,7.069681295425279e-05,7.536965458020889e-05,8.442389490534425e-05
17,851.4,0.000196378024788648,0.0040310996096806625,0.0010564931323887084,0.00422756993234852,0.003733141572329264,0.0036866506061913108,0.0014090417319721196,0.001107305932688951,0.0015881940845225966,0.001379207650014758,8.827632265769373e-05,8.437343284465495e-05,0.000376363108592479,0.0003528145609782301,0.00012881097330402452,0.000112261549562203,5.792422133777278e-05,6.445007209296519e-05,8.658065435562383e-05,7.393842468872236e-05
18,851.5,0.00044429425766997056,0.0038846636660252822,0.0010659557952872182,0.0039588396346367525,0.0026440224365271194,0.0029959882522524552,0.001263844462488583,0.0009416606013987025,0.0011072854020695874,0.0011163308691567633,6.0315811400531956e-05,7.075698065523335e-05,0.00035519888035581893,0.00029826785941717307,7.795328204686796e-05,9.315886396807582e-05,4.768817289952824e-05,5.8873837241051746e-05,5.414734475638983e-05,6.520661438673731e-05
19,851.6,0.0006524768494454279,0.003719661021965487,0.0010595161880200175,0.0037402568109827397,0.0025220293344040893,0.0024740221630284638,0.00124081961875472,0.0008149133785454821,0.0010699228060892748,0.0009180549870857318,6.26262408821056e-05,6.0810506424197874e-05,0.0002712952044178958,0.0002566509309616101,7.671581242269513e-05,7.900576883999948e-05,5.2496075752200594e-05,5.458905072818286e-05,4.850751872973206e-05,5.859011379566093e-05
20,851.7,0.0007931455635084063,0.003535649265432502,0.0010383229868695405,0.0035898490933608165,0.0020900598769675307,0.0021348046844986346,0.001178041329966089,0.0007313317252800063,0.0009506311636101112,0.0007894921788512636,5.639879286283322e-05,5.458214735502274e-05,0.0002324390034667345,0.00022931407256341087,4.9872142050559086e-05,7.000603401815236e-05,5.9287919386800886e-05,5.1750647606389946e-05,4.634963056626289e-05,5.427788779508753e-05
21,851.8,0.0008786097151197637,0.0033941866253486687,0.001004333982335284,0.003495194814793059,0.001734136027496643,0.0019388214299009762,0.001069514932968409,0.0006810789995877355,0.0007786171486508259,0.0007156213992950723,5.145682637417354e-05,5.1165616403474204e-05,0.00021383441664682453,0.00021314133959577183,4.9465974611818416e-05,6.498716985325496e-05,4.727516440355748e-05,5.002950134439337e-05,4.106958827469611e-05,5.1774780981305054e-05
22,851.9,0.0009554641423668634,0.0032669977486150135,0.0009600689412000304,0.0034277311962992323,0.0016408788478558538,0.0018616040970636113,0.0010334272471768944,0.0006540995555548819,0.0007593268260621135,0.0006879054278328911,5.8802413557485285e-05,5.020370750655105e-05,0.00019871355834736017,0.00020551375879245736,5.1233756266738404e-05,6.347348544210744e-05,3.3582545598772885e-05,4.906260051858511e-05,4.1765836469341916e-05,5.07571973749451e-05
23,852.0,0.0010234063600855934,0.003155574325458109,0.0009083502044307925,0.0033577852200095903,0.0017217231562626615,0.0018507622566012315,0.000995447375932194,0.0006365281354473859,0.0007137026758364394,0.0006866814416972389,4.9865879987102505e-05,5.080872281317933e-05,0.00019587709315376967,0.0002020313761889509,4.92675792761296e-05,6.415297794752974e-05,4.444479456123559e-05,4.837241098986568e-05,4.806202552089031e-05,5.05540160423408e-05
24,852.1,0.0010838531451556226,0.003044936713597176,0.0008520597096869304,0.003264638760831168,0.0017424000096192326,0.0018304768533271706,0.0008773874825744173,0.000613219976308998,0.0007169528850025766,0.0006825606403499221,6.280717116257856e-05,5.1487838541741716e-05,0.0001914073522082465,0.00019716162980484516,5.9705390912753575e-05,6.484780165541056e-05,4.5966157646354324e-05,4.746411996464014e-05,4.297711858314058e-05,5.021323637098614e-05
25,852.2,0.0011373144269176615,0.0029349715544714308,0.0007939338224446034,0.0031401184891984013,0.0016261475736219595,0.0017735953031779354,0.0007469405680069185,0.0005791507364276275,0.0006998100270893429,0.0006649330042713755,5.6374079781147007e-05,5.1662200208797316e-05,0.00017484647650271634,0.00018900358058857177,6.800705142683591e-05,6.473617573249347e-05,3.29908763883278e-05,4.617726709789368e-05,4.339174612529636e-05,4.939660277736284e-05
26,852.3,0.001161772170491565,0.0028255934765706856,0.0007364090653629727,0.002987186557172062,0.001456510062784758,0.001667227661623283,0.0005706798284088731,0.000533820573138059,0.000664785875617008,0.0006283784783116699,5.297992679082717e-05,5.090286222429487e-05,0.0001556463361175652,0.00017700910433044118,5.598385262225183e-05,6.326883033751172e-05,3.477685093263305e-05,4.451309315668609e-05,4.1352476341187834e-05,4.795394755046541e-05
27,852.4,0.0011895256291119395,0.002751130865474182,0.0006815245165499955,0.00281601198414164,0.0014698738693133945,0.0015497681891979218,0.0005640286617861025,0.0004853794509542056,0.0006033095530084198,0.0005877089338296018,6.011177680734594e-05,5.0005149335082176e-05,0.0001500150677609956,0.00016403384389030156,6.555179564229411e-05,6.156324133244419e-05,3.856046784384599e-05,4.2739562453982015e-05,5.072031313701219e-05,4.636679908352748e-05
28,852.5,0.0012179367523159682,0.0026836356850002867,0.0006308823840271394,0.0026396187550701525,0.0014278329229573039,0.0014493139068617177,0.0004680373934725031,0.00044050051272207744,0.0005591307206435482,0.000553638635351103,5.649390608283554e-05,4.9547902936868915e-05,0.00012848625444120902,0.0001522754823553464,6.292950337232514e-05,6.041578051907351e-05,3.6098575669158866e-05,4.108024992347976e-05,4.248649737838921e-05,4.4989218404645944e-05
29,852.6,0.0012395273261123,0.0025843041336977212,0.0005856692136775197,0.002470348819900306,0.0013775367461295175,0.0013581105056434787,0.000421676553610128,0.0004000773524147606,0.0005693723500239661,0.0005226696739172379,6.275077536429318e-05,4.919112325832446e-05,0.00011862835598231191,0.00014162146194577312,6.337969093982223e-05,5.940621507029974e-05,3.4685819926241415e-05,3.958447362295733e-05,4.176888106565432e-05,4.373682132757879e-05
